frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
2342,4,0,0,285.3,211.9,12.0,8.4
2343,4,0,0,287.1,212.4,12.7,9.3
2350,4,0,0,305.3,220.0,14.1,10.4
2357,4,0,0,328.0,228.9,19.8,14.6
2358,4,0,0,330.6,230.0,22.6,16.3
2359,4,0,0,336.4,232.6,23.2,16.0
2361,4,0,0,346.2,237.5,28.1,19.0
2365,4,0,0,376.7,250.7,39.3,26.6
2366,4,0,0,388.4,255.1,42.7,29.9
2367,4,0,0,400.7,261.4,48.0,32.4
2368,4,0,0,416.3,268.0,50.8,37.1
2369,4,0,0,435.7,277.6,54.7,40.7
2370,4,0,0,467.0,288.4,53.0,42.5
2372,4,0,0,506.6,311.3,97.3,70.7
2373,4,0,0,545.2,333.0,94.8,82.0
