frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
17676,72,0,0,393.4,277.6,67.0,46.2
17678,72,0,0,366.5,260.1,49.8,34.8
17679,72,0,0,356.2,255.1,44.5,29.7
17680,72,0,0,347.0,249.1,40.2,27.6
17682,72,0,0,332.9,241.4,33.7,22.5
17684,72,0,0,324.2,235.8,27.3,19.1
17685,72,0,0,319.7,233.3,25.4,17.8
17687,72,0,0,311.8,228.7,22.4,16.1
17688,72,0,0,308.7,227.0,20.6,14.3
17689,72,0,0,305.6,225.0,19.3,14.3
17690,72,0,0,302.3,223.6,18.5,13.4
17691,72,0,0,299.9,222.6,17.2,12.6
17692,72,0,0,296.6,221.3,16.3,11.7
17693,72,0,0,294.2,219.5,16.3,12.0
17694,72,0,0,292.0,219.1,15.0,10.7
17695,72,0,0,288.9,217.8,15.4,10.6
17696,72,0,0,287.9,216.9,13.2,9.8
17697,72,0,0,284.7,215.9,14.0,9.4
17698,72,0,0,284.4,214.6,12.2,9.7
17699,72,0,0,281.4,214.1,12.6,9.6
17700,72,0,0,280.3,213.7,12.0,8.6
