frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11615,46,0,0,589.8,283.7,18.5,13.1
11616,46,0,0,589.2,281.6,19.0,12.7
11617,46,0,0,586.8,279.7,18.1,13.6
11618,46,0,0,584.2,281.4,20.0,13.6
11619,46,0,0,581.9,282.8,18.1,14.0
11620,46,0,0,580.5,282.5,18.6,15.0
11621,46,0,0,578.6,280.5,20.6,16.5
11622,46,0,0,577.1,279.9,22.8,15.8
11623,46,0,0,574.8,278.8,23.2,17.3
11624,46,0,0,572.1,279.5,24.3,17.5
11625,46,0,0,569.7,282.2,22.6,15.9
11626,46,0,0,568.1,281.4,24.8,17.5
11627,46,0,0,565.9,278.8,25.4,17.8
11631,46,0,0,556.7,279.2,29.0,19.8
11632,46,0,0,554.3,278.0,30.2,20.2
11633,46,0,0,552.4,277.6,31.4,20.9
11768,46,0,0,479.4,272.6,24.9,28.6
