frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
12057,60,0,0,368.2,254.8,62.5,45.9
12058,60,0,0,357.0,250.7,55.3,39.7
12060,60,0,0,338.0,241.4,47.3,32.7
12068,60,0,0,302.6,223.5,24.9,16.6
12069,60,0,0,299.8,222.0,23.1,16.9
12070,60,0,0,297.3,220.1,21.4,15.3
12071,60,0,0,295.8,218.1,19.0,14.2
12072,60,0,0,291.9,217.5,19.5,14.1
12073,60,0,0,289.8,216.2,19.9,14.2
12074,60,0,0,289.3,215.8,16.7,13.6
12075,60,0,0,286.4,214.7,17.2,13.2
12076,60,0,0,284.4,214.1,16.9,12.3
12077,60,0,0,284.0,213.1,14.5,11.7
12078,60,0,0,282.7,212.4,13.7,11.4
