frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
321,1,0,0,289.7,211.8,12.1,10.8
322,1,0,0,290.7,211.6,12.2,11.4
323,1,0,0,291.1,211.2,13.6,11.4
328,1,0,0,297.7,213.2,12.9,13.3
329,1,0,0,299.2,213.3,12.8,13.4
330,1,0,0,300.0,213.9,13.3,13.1
331,1,0,0,300.1,214.2,14.9,13.6
332,1,0,0,300.5,214.2,16.1,13.7
333,1,0,0,302.4,214.5,15.7,14.1
334,1,0,0,304.0,215.1,15.4,14.3
335,1,0,0,304.7,215.5,15.9,14.8
346,1,0,0,316.7,221.7,19.5,16.3
355,1,0,0,326.1,224.4,25.3,20.7
356,1,0,0,326.0,224.6,26.5,21.3
357,1,0,0,327.2,225.7,28.1,20.8
358,1,0,0,327.3,225.4,29.6,22.6
359,1,0,0,331.4,225.9,28.8,22.6
360,1,0,0,332.8,227.3,29.4,21.1
361,1,0,0,335.0,226.9,30.8,23.0
362,1,0,0,336.3,227.5,32.2,24.1
363,1,0,0,337.7,228.2,34.3,24.3
406,1,0,0,539.2,276.6,24.9,17.8
