frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
3628,8,0,0,1.1,147.6,91.9,139.3
3629,8,0,0,0.0,137.7,111.6,145.8
3630,8,0,0,2.4,143.6,125.3,140.9
3631,8,0,0,2.6,144.2,140.7,143.1
3632,8,0,0,0.7,141.6,151.1,143.8
3633,8,0,0,2.1,143.4,173.3,146.0
3634,8,0,0,1.7,141.1,184.1,150.1
3635,8,0,0,4.9,144.9,192.5,145.3
3636,8,0,0,2.7,140.7,213.7,150.9
3671,8,0,0,264.2,198.1,128.2,88.6
3672,8,0,0,270.1,200.4,120.4,85.0
3673,8,0,0,278.9,200.7,112.4,83.7
3674,8,0,0,277.1,202.1,112.2,81.9
3675,8,0,0,293.0,204.7,97.4,77.2
3676,8,0,0,298.4,206.1,92.3,75.4
3677,8,0,0,303.3,205.6,88.5,75.2
3678,8,0,0,305.3,206.1,83.4,72.8
3679,8,0,0,313.5,207.2,76.4,71.7
3680,8,0,0,315.3,210.1,72.5,69.0
3681,8,0,0,320.1,212.2,66.9,64.0
3682,8,0,0,321.6,212.7,64.8,61.9
3683,8,0,0,325.7,212.8,59.1,59.8
3684,8,0,0,325.6,212.2,57.0,57.5
3698,8,0,0,309.1,203.2,61.5,55.2
3699,8,0,0,308.1,204.0,61.5,53.2
3711,8,0,0,298.1,201.5,47.8,42.5
3712,8,0,0,296.5,202.3,48.4,40.5
3713,8,0,0,293.5,202.3,49.0,40.8
3714,8,0,0,291.1,202.0,49.8,40.7
3715,8,0,0,289.1,201.3,51.6,37.5
3716,8,0,0,291.2,202.0,45.6,34.4
3717,8,0,0,292.0,201.6,42.4,33.9
3718,8,0,0,292.2,201.2,41.5,35.6
3719,8,0,0,288.8,201.7,42.2,35.2
3720,8,0,0,284.8,202.0,44.4,35.2
