frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
8836,35,0,0,293.9,212.8,14.2,11.8
8837,35,0,0,296.1,213.3,14.1,12.4
8838,35,0,0,298.8,214.2,14.2,12.7
8839,35,0,0,300.1,214.4,15.9,13.9
8840,35,0,0,304.7,215.8,14.8,14.0
8850,35,0,0,339.1,228.5,26.2,23.6
8852,35,0,0,344.6,233.0,35.4,26.1
8854,35,0,0,362.0,245.3,37.1,25.0
8855,35,0,0,362.6,240.8,48.8,35.0
8860,35,0,0,425.9,262.0,85.7,64.0
8861,35,0,0,440.1,271.7,105.8,75.8
8864,35,0,0,539.1,313.3,99.2,96.4
8865,35,0,0,590.6,347.0,49.4,76.7
8903,35,0,0,416.2,292.0,107.2,74.9
8904,35,0,0,402.1,278.6,84.8,58.9
8905,35,0,0,384.3,267.1,75.9,51.3
8912,35,0,0,326.2,234.1,36.2,26.0
8913,35,0,0,322.9,232.0,30.8,23.5
8914,35,0,0,318.6,230.0,29.5,21.5
8915,35,0,0,314.9,227.6,27.5,20.7
8916,35,0,0,312.7,225.5,23.6,20.0
8917,35,0,0,308.1,224.1,24.3,18.9
8918,35,0,0,304.4,222.3,23.2,18.4
8919,35,0,0,302.3,221.3,21.1,17.1
8920,35,0,0,298.3,220.2,22.1,15.8
8921,35,0,0,296.6,219.5,19.2,14.3
8922,35,0,0,294.1,218.6,19.0,13.1
8923,35,0,0,293.4,216.6,16.2,13.4
8924,35,0,0,290.7,215.9,16.1,12.9
8925,35,0,0,289.2,214.7,15.0,13.4
8926,35,0,0,286.9,213.6,14.8,12.8
8927,35,0,0,284.6,212.4,15.1,12.4
8928,35,0,0,282.3,212.3,14.1,11.9
8929,35,0,0,282.0,212.9,12.1,10.3
8930,35,0,0,280.2,212.5,11.8,9.6
9332,35,0,0,286.2,209.8,12.5,10.2
9333,35,0,0,289.0,210.8,11.0,10.1
9334,35,0,0,290.6,211.3,12.1,10.3
9335,35,0,0,291.6,212.0,13.0,10.9
9336,35,0,0,294.2,212.9,13.0,10.8
9337,35,0,0,295.9,214.0,13.2,10.9
9338,35,0,0,298.6,214.8,13.6,11.5
9339,35,0,0,300.9,214.8,14.0,12.7
9340,35,0,0,303.2,215.5,14.4,13.0
9341,35,0,0,305.5,215.7,15.1,14.5
9342,35,0,0,309.2,217.4,14.2,13.8
9343,35,0,0,310.6,218.0,16.5,14.4
9344,35,0,0,313.4,219.0,17.7,15.4
9345,35,0,0,316.8,221.1,17.6,15.0
9346,35,0,0,319.2,221.8,19.0,16.2
9347,35,0,0,322.7,223.3,19.9,17.0
9348,35,0,0,325.5,224.9,22.4,17.3
9349,35,0,0,331.4,226.0,20.1,18.4
9350,35,0,0,332.6,227.7,25.1,18.1
9351,35,0,0,338.9,228.9,24.9,20.8
9352,35,0,0,342.1,231.1,28.1,21.8
9353,35,0,0,346.7,232.6,29.9,23.6
9354,35,0,0,353.4,234.7,31.1,25.3
9355,35,0,0,358.0,237.7,36.3,27.5
9356,35,0,0,364.5,241.6,40.3,27.2
9357,35,0,0,372.1,243.5,42.8,32.1
9358,35,0,0,383.7,247.8,44.2,34.0
9359,35,0,0,394.1,253.0,50.1,36.4
9360,35,0,0,407.0,258.4,54.4,40.7
9361,35,0,0,424.9,263.9,56.3,46.0
