xmin,ymin,xmax,ymax,score,label
313.7723388671875,220.8642578125,331.06640625,233.8526611328125,0.8194151520729065,3
279.8288269042969,200.52020263671875,311.70892333984375,227.84524536132812,0.6890537142753601,8
306.8572082519531,223.0791778564453,314.6524658203125,230.79879760742188,0.447429358959198,3
313.7221984863281,219.41339111328125,331.31231689453125,233.81581115722656,0.3152313232421875,8
317.44781494140625,219.7853240966797,330.3430480957031,229.07119750976562,0.28784099221229553,3
306.8934631347656,222.9006805419922,314.57318115234375,230.8072509765625,0.21409544348716736,8
309.94720458984375,223.6454315185547,316.2806701660156,230.5988311767578,0.17262260615825653,3
305.9028625488281,222.2024383544922,318.6800842285156,231.9043426513672,0.09822118282318115,3
279.0011901855469,200.60081481933594,311.6775207519531,227.63656616210938,0.05145290866494179,6
313.6362609863281,223.167236328125,326.0110778808594,231.90773010253906,0.050853412598371506,3
