xmin,ymin,xmax,ymax,score,label
555.2012939453125,284.1851806640625,571.908447265625,297.8034362792969,0.7948324084281921,3
498.9683532714844,280.7705993652344,523.0663452148438,300.66693115234375,0.7840787768363953,3
522.6661987304688,275.16278076171875,556.5821533203125,299.87969970703125,0.736164927482605,8
441.48095703125,268.2929992675781,504.552978515625,299.7486877441406,0.7305209040641785,3
555.9512329101562,277.0053405761719,576.3441162109375,297.456298828125,0.7028733491897583,3
557.6453857421875,276.2328186035156,576.017333984375,297.28936767578125,0.6739096641540527,8
443.0474548339844,268.67315673828125,512.3954467773438,299.3561706542969,0.6360294818878174,8
521.8363037109375,276.2406005859375,554.4939575195312,299.9276428222656,0.5450480580329895,3
499.3793029785156,277.9280090332031,522.5846557617188,300.46368408203125,0.49611639976501465,8
495.3827819824219,292.161376953125,513.0462646484375,301.40509033203125,0.19182054698467255,3
553.0496215820312,288.0152587890625,567.3517456054688,297.717041015625,0.11700575053691864,3
568.4838256835938,286.4486083984375,578.2423706054688,297.34149169921875,0.11424299329519272,3
563.9235229492188,283.45733642578125,576.7535400390625,297.6063232421875,0.09465868026018143,3
506.7178649902344,285.4209289550781,524.1891479492188,300.8053283691406,0.08681409806013107,3
513.0476684570312,282.8171691894531,523.2021484375,293.509033203125,0.07660485059022903,3
500.7478942871094,275.4701843261719,515.7606811523438,296.4320983886719,0.05423298478126526,3
557.9204711914062,276.4829406738281,575.603271484375,296.08331298828125,0.050066228955984116,6
