xmin,ymin,xmax,ymax,score,label
144.8812713623047,236.01907348632812,289.54571533203125,301.20416259765625,0.9256801605224609,3
137.6681671142578,235.17083740234375,363.3918151855469,300.3387451171875,0.9211964011192322,8
486.9664306640625,271.30706787109375,533.1541137695312,299.7325744628906,0.8385067582130432,8
535.3001708984375,275.9918518066406,565.8636474609375,299.3993835449219,0.8119936585426331,8
486.0384521484375,272.1009216308594,530.665771484375,300.1395263671875,0.44530171155929565,3
536.2891235351562,279.8881530761719,562.6287841796875,299.4275207519531,0.3600468039512634,3
247.65467834472656,241.662841796875,365.4954528808594,300.486572265625,0.24692660570144653,8
485.9633483886719,272.60479736328125,530.6221313476562,300.4625244140625,0.22546428442001343,6
498.9589538574219,271.6427001953125,557.3082885742188,299.27117919921875,0.12629911303520203,8
293.85418701171875,251.2296600341797,365.0722961425781,302.0155334472656,0.10737447440624237,8
526.1314697265625,275.7893371582031,536.8052978515625,292.89483642578125,0.10668695718050003,8
545.2473754882812,275.83599853515625,566.2575073242188,295.46160888671875,0.10005026310682297,3
533.5155029296875,275.1219787597656,565.2759399414062,298.7544860839844,0.09598234295845032,6
168.1212615966797,235.0186004638672,282.609375,302.4279479980469,0.08794212341308594,8
544.8427734375,276.4335632324219,564.8077392578125,294.90887451171875,0.06980530172586441,6
233.6893310546875,233.9965362548828,313.80340576171875,297.3335266113281,0.0653078481554985,8
