xmin,ymin,xmax,ymax,score,label
524.8954467773438,275.6488037109375,559.4611206054688,299.78155517578125,0.9027795791625977,8
570.16015625,278.6650085449219,591.6014404296875,297.7158508300781,0.8675305843353271,3
452.4742126464844,270.103759765625,517.540283203125,301.4752197265625,0.8662095665931702,3
506.4606628417969,281.3197937011719,526.9188842773438,301.8809509277344,0.7662350535392761,3
451.50665283203125,269.583251953125,520.088623046875,300.992919921875,0.5327420830726624,8
515.775390625,284.7653503417969,527.984130859375,301.2561950683594,0.4867790937423706,3
502.2000732421875,274.5281982421875,523.6416625976562,300.9729919433594,0.44850510358810425,8
524.871826171875,276.4846496582031,557.2640380859375,300.1277770996094,0.31546908617019653,3
255.79969787597656,199.42544555664062,263.5664367675781,206.82162475585938,0.2676716148853302,3
481.68719482421875,274.2366638183594,525.3221435546875,301.8551330566406,0.23976923525333405,3
498.9312438964844,272.6734924316406,515.1339721679688,297.97869873046875,0.2322538197040558,8
574.556396484375,278.8489074707031,592.2755737304688,290.0533447265625,0.20066167414188385,3
569.7396240234375,278.92694091796875,593.9176635742188,297.66229248046875,0.18070146441459656,8
255.66542053222656,199.05955505371094,263.5606384277344,206.86932373046875,0.14908061921596527,8
501.9687805175781,273.7811584472656,520.8087158203125,298.6618957519531,0.12710611522197723,3
484.05755615234375,271.5354919433594,522.2280883789062,301.16253662109375,0.06656640022993088,8
548.2899169921875,278.8004150390625,561.3601684570312,292.1231689453125,0.0662429928779602,8
537.59423828125,277.4769592285156,561.18798828125,294.7439270019531,0.06559058278799057,8
548.8179931640625,279.23602294921875,561.4107055664062,291.7011413574219,0.062477268278598785,3
491.4440002441406,273.5670471191406,514.8934326171875,299.2138977050781,0.061263397336006165,3
537.4369506835938,278.35284423828125,560.398193359375,297.33331298828125,0.05324845016002655,3
