xmin,ymin,xmax,ymax,score,label
555.5933227539062,278.5752868652344,575.1808471679688,298.91162109375,0.9080116152763367,3
489.07763671875,282.6318054199219,516.8175048828125,302.81414794921875,0.7593981623649597,3
429.47796630859375,267.52130126953125,510.93975830078125,303.06378173828125,0.7576560974121094,3
519.6598510742188,275.69061279296875,554.6890869140625,300.747314453125,0.6901765465736389,8
434.2737121582031,266.8587646484375,513.7474365234375,303.22882080078125,0.589871883392334,8
519.3751220703125,275.9728698730469,553.7326049804688,300.76715087890625,0.535222589969635,3
516.867431640625,285.6355285644531,537.3624267578125,300.4139099121094,0.4517015516757965,3
554.5975341796875,285.8475036621094,570.5364990234375,299.0261535644531,0.3837124705314636,3
489.8362121582031,277.7136535644531,515.2667236328125,302.5264892578125,0.3088080883026123,8
556.8882446289062,276.3333740234375,576.6340942382812,299.2117004394531,0.2841107249259949,8
548.9325561523438,279.89739990234375,557.900390625,296.7583923339844,0.16971611976623535,3
486.985107421875,291.06817626953125,507.3323669433594,302.6778259277344,0.07593150436878204,3
466.8089599609375,272.96392822265625,509.9432067871094,302.86383056640625,0.05520564690232277,3
546.572265625,279.8714599609375,565.0662841796875,298.68817138671875,0.050128024071455,3
