xmin,ymin,xmax,ymax,score,label
459.4910888671875,270.9256286621094,520.6702880859375,302.6461181640625,0.9612419009208679,3
511.83074951171875,279.57781982421875,556.0713500976562,302.7906494140625,0.9368690252304077,3
558.1758422851562,279.333740234375,577.087158203125,300.3202209472656,0.8911662697792053,3
513.682861328125,280.35040283203125,534.4254760742188,303.3222961425781,0.8123345971107483,3
529.6863403320312,277.9683837890625,560.3759155273438,300.5946350097656,0.8023486137390137,3
312.32855224609375,220.64004516601562,332.3722229003906,236.6115264892578,0.7621175646781921,3
542.8504028320312,280.2216491699219,557.64013671875,300.50811767578125,0.6401902437210083,3
309.13677978515625,218.29827880859375,332.7387390136719,236.16372680664062,0.5538349747657776,8
549.4507446289062,279.99139404296875,562.474853515625,299.9369812011719,0.36535513401031494,3
315.8529968261719,215.91773986816406,332.71759033203125,232.66061401367188,0.30601024627685547,3
540.25244140625,279.04742431640625,573.9177856445312,300.6921691894531,0.2988525331020355,3
557.5601196289062,278.7643737792969,576.6445922851562,300.2449951171875,0.2621425688266754,8
527.4663696289062,277.8332214355469,569.3578491210938,300.8940124511719,0.2076481729745865,8
459.54736328125,270.5718688964844,528.6934204101562,301.6634216308594,0.13211119174957275,8
318.66241455078125,216.51417541503906,331.8311767578125,226.2724151611328,0.11321182548999786,3
316.76690673828125,216.6252899169922,332.3983459472656,231.35630798339844,0.0798189714550972,8
496.0636901855469,276.0467834472656,526.580078125,302.6116027832031,0.058029234409332275,3
545.2108764648438,279.32159423828125,560.4155883789062,300.5573425292969,0.05774851515889168,8
