xmin,ymin,xmax,ymax,score,label
559.7208862304688,279.907958984375,586.452392578125,298.3948974609375,0.9276177883148193,3
484.2453308105469,272.84478759765625,542.7188720703125,301.2833557128906,0.8879426121711731,3
528.0668334960938,285.30194091796875,546.9212036132812,301.7441101074219,0.870930552482605,3
613.0253295898438,285.7712097167969,625.5682983398438,296.3752136230469,0.7736080884933472,3
483.6504821777344,272.1935119628906,542.071044921875,301.5484924316406,0.23488478362560272,8
612.2388305664062,284.16131591796875,626.36962890625,296.58074951171875,0.19235454499721527,8
514.916259765625,276.45733642578125,545.7012939453125,301.4981384277344,0.1594599187374115,3
559.4884643554688,279.5847473144531,587.78662109375,298.355712890625,0.14227348566055298,8
559.1688842773438,285.8390197753906,576.1688232421875,298.218017578125,0.13885043561458588,3
563.8359375,279.34033203125,584.6720581054688,291.9306945800781,0.07569459825754166,3
