xmin,ymin,xmax,ymax,score,label
401.4845886230469,244.73480224609375,465.0223388671875,305.2418212890625,0.9705128073692322,8
463.9092102050781,270.8367919921875,512.8005981445312,300.653564453125,0.9486265778541565,3
510.15838623046875,278.7856750488281,529.401611328125,302.6084289550781,0.8748154640197754,3
557.3947143554688,277.7720642089844,575.5567626953125,298.901123046875,0.8543415665626526,3
523.9931030273438,278.3142395019531,556.9236450195312,300.7574157714844,0.7246564030647278,3
513.5153198242188,279.391845703125,544.6580200195312,302.2845458984375,0.5100921392440796,3
526.170654296875,276.9500732421875,566.264892578125,300.5289611816406,0.4428703188896179,8
501.0268249511719,275.467041015625,524.646728515625,301.7106628417969,0.42138347029685974,3
501.5587158203125,273.11505126953125,518.7171020507812,299.94049072265625,0.36327388882637024,8
543.0977783203125,279.2597351074219,569.4656372070312,300.1471862792969,0.32860931754112244,3
465.82171630859375,269.159912109375,515.5972290039062,300.9145812988281,0.32359442114830017,8
557.7144165039062,277.458984375,575.9285888671875,298.44940185546875,0.3123360574245453,8
483.0358581542969,273.89459228515625,528.5730590820312,301.4349365234375,0.22239871323108673,3
507.0848693847656,275.413330078125,530.2359008789062,301.8066711425781,0.21209478378295898,8
523.47998046875,281.8121337890625,540.988525390625,301.11236572265625,0.13616128265857697,3
508.3740234375,276.54736328125,552.459716796875,301.7830810546875,0.13252051174640656,8
402.3191223144531,244.55389404296875,463.94793701171875,305.0395812988281,0.11651770025491714,3
543.0162353515625,278.0982666015625,560.8644409179688,299.85064697265625,0.08047163486480713,8
523.689697265625,279.4659729003906,547.6061401367188,301.2848205566406,0.07784294337034225,8
515.9110717773438,283.0437927246094,528.212890625,301.6376037597656,0.0741286352276802,3
481.04315185546875,272.51483154296875,529.2113037109375,301.3216857910156,0.06859956681728363,8
519.6340942382812,282.6706848144531,534.5787963867188,301.5036926269531,0.06783740222454071,3
514.5780639648438,276.2797546386719,525.2014770507812,298.56085205078125,0.06347325444221497,3
236.80003356933594,199.54237365722656,247.06298828125,211.662353515625,0.05943135917186737,3
549.7250366210938,279.2042541503906,563.1470947265625,299.66357421875,0.05038551613688469,3
