xmin,ymin,xmax,ymax,score,label
447.64825439453125,268.1093444824219,499.9045104980469,298.31103515625,0.9555173516273499,3
254.27871704101562,196.01132202148438,271.7166748046875,209.59188842773438,0.6016057133674622,8
239.95379638671875,195.0082550048828,271.4961242675781,210.73316955566406,0.3730103075504303,8
249.16928100585938,196.06175231933594,270.7602233886719,210.07110595703125,0.1471409797668457,6
254.7901153564453,195.8896484375,271.317138671875,209.09869384765625,0.1445934772491455,3
445.8402404785156,268.0469970703125,498.6015930175781,298.7281188964844,0.10676475614309311,8
240.5778350830078,195.2564697265625,271.21441650390625,210.6637725830078,0.0988725945353508,3
238.1953887939453,198.41461181640625,261.406982421875,209.7127685546875,0.09814175963401794,3
471.6883239746094,270.21356201171875,499.3679504394531,297.8486328125,0.0758419930934906,3
238.0078125,198.2942352294922,261.7829284667969,209.78477478027344,0.052014440298080444,8
