xmin,ymin,xmax,ymax,score,label
565.0459594726562,280.6539611816406,586.5633544921875,298.90118408203125,0.9158554077148438,3
506.46942138671875,281.21795654296875,526.9622192382812,302.59002685546875,0.8033273816108704,3
524.5592651367188,279.505615234375,556.1080932617188,300.9897766113281,0.7395183444023132,3
451.86041259765625,270.1841125488281,515.512451171875,302.3262023925781,0.7225235104560852,8
452.103515625,270.4273681640625,509.6968688964844,302.1650390625,0.6512858867645264,3
501.3794250488281,274.3976135253906,524.2750854492188,301.9463806152344,0.5805360078811646,8
526.2348022460938,276.96307373046875,559.7344970703125,300.1986389160156,0.5674771070480347,8
514.0830688476562,285.8627014160156,527.2540893554688,302.07757568359375,0.5562900304794312,3
258.3313903808594,199.9964599609375,265.996337890625,207.37547302246094,0.4346349835395813,3
499.142578125,273.8103942871094,513.4423828125,297.3924865722656,0.4341508150100708,8
569.0800170898438,279.4847412109375,586.7626953125,291.2823486328125,0.2688530385494232,3
542.3601684570312,281.3001403808594,557.8727416992188,299.9453430175781,0.20194558799266815,3
483.3048400878906,274.529541015625,525.4303588867188,302.2381896972656,0.19664062559604645,3
257.6688232421875,199.0732879638672,266.1133728027344,207.54132080078125,0.1891840100288391,8
479.8136901855469,273.0777587890625,525.5004272460938,302.1475830078125,0.18808242678642273,8
564.0279541015625,279.8358459472656,587.5076293945312,298.9011535644531,0.14282770454883575,8
497.4679260253906,274.7320861816406,516.4462280273438,298.046875,0.14221090078353882,3
506.1889953613281,278.9312438964844,544.608154296875,302.5057678222656,0.13374757766723633,3
532.7330322265625,277.2626953125,556.7789916992188,294.55718994140625,0.09371048957109451,3
552.9395751953125,280.03253173828125,561.3123168945312,291.73394775390625,0.08496332913637161,3
238.75738525390625,199.43540954589844,247.1121063232422,210.68519592285156,0.08051140606403351,3
523.8587036132812,284.8119812011719,545.4614868164062,300.9871826171875,0.0646994337439537,3
505.0804443359375,276.7024841308594,546.986083984375,302.0880432128906,0.050420455634593964,8
