xmin,ymin,xmax,ymax,score,label
374.8219909667969,244.9187469482422,426.663330078125,280.7909240722656,0.7184168100357056,8
377.7554016113281,245.45970153808594,426.0599670410156,283.2842712402344,0.5921767950057983,3
383.5207824707031,245.54071044921875,420.1343078613281,268.67095947265625,0.4783691167831421,3
376.4458923339844,249.0059051513672,387.59417724609375,267.5663146972656,0.3772256374359131,1
383.75750732421875,245.29637145996094,420.3657531738281,269.62774658203125,0.3194475769996643,8
389.48858642578125,245.47500610351562,417.8688659667969,259.79241943359375,0.3023197054862976,3
376.3816223144531,247.55975341796875,390.7471008300781,268.3016662597656,0.09436004608869553,3
389.512451171875,245.58912658691406,417.7259216308594,260.2433776855469,0.08201588690280914,8
375.1284484863281,245.13388061523438,400.42657470703125,267.1161804199219,0.07676847279071808,3
376.53717041015625,246.87014770507812,391.1546936035156,268.4315490722656,0.06459032744169235,8
375.30767822265625,244.46836853027344,401.9387512207031,267.7601623535156,0.059288084506988525,8
233.57606506347656,198.08465576171875,247.46884155273438,212.08482360839844,0.057449206709861755,3
375.55474853515625,244.1524200439453,391.88140869140625,265.5932922363281,0.05037824064493179,1
