xmin,ymin,xmax,ymax,score,label
436.5951843261719,269.3414306640625,509.1882019042969,300.6506042480469,0.8335137963294983,3
555.6473999023438,280.3725891113281,575.1084594726562,299.3385009765625,0.8186865448951721,3
495.642822265625,278.7192077636719,518.5169677734375,303.0353698730469,0.7860423922538757,3
518.364013671875,276.8916015625,554.8258056640625,301.0255126953125,0.6858230829238892,3
518.1930541992188,276.1385192871094,555.756591796875,301.28277587890625,0.6452236771583557,8
553.7164306640625,287.2135009765625,569.9207763671875,299.7998046875,0.5659093856811523,3
437.4323425292969,269.1568603515625,510.4638366699219,302.0870361328125,0.44796156883239746,8
556.9371337890625,277.2322998046875,576.5728149414062,298.9380187988281,0.4402400255203247,8
493.2267150878906,275.96588134765625,516.8839111328125,302.211181640625,0.274974524974823,8
492.58282470703125,285.99267578125,513.5690307617188,303.2925109863281,0.19106321036815643,3
484.788818359375,274.4885559082031,514.0125732421875,301.4358215332031,0.17179958522319794,3
504.60565185546875,285.66326904296875,520.2492065429688,302.477294921875,0.1686284989118576,3
560.9833984375,285.69287109375,577.4129638671875,299.6089782714844,0.1405460089445114,3
548.9049072265625,278.8843688964844,557.8543701171875,297.4512023925781,0.11537951976060867,8
547.4409790039062,279.5981140136719,557.847900390625,298.22039794921875,0.09914300590753555,3
567.228515625,288.72064208984375,576.6142578125,299.49676513671875,0.08250092715024948,3
491.7775573730469,292.02545166015625,509.52337646484375,302.75067138671875,0.056082431226968765,3
499.4380798339844,275.4981689453125,512.5333251953125,295.2628479003906,0.05234815552830696,3
558.98681640625,279.3517150878906,575.39111328125,292.00274658203125,0.052347492426633835,3
517.82373046875,283.8914489746094,543.2450561523438,301.1529846191406,0.051537781953811646,3
471.00390625,272.3416748046875,503.67108154296875,297.2032165527344,0.05077740177512169,3
