xmin,ymin,xmax,ymax,score,label
239.86045837402344,196.61244201660156,246.68896484375,202.65374755859375,0.3371635377407074,3
235.87220764160156,197.54029846191406,248.0917205810547,212.181640625,0.33244577050209045,3
239.53550720214844,198.14967346191406,247.18397521972656,209.22158813476562,0.20242322981357574,3
241.18321228027344,194.80381774902344,247.20034790039062,201.20916748046875,0.10690651088953018,3
236.59352111816406,197.02548217773438,243.42237854003906,204.5238037109375,0.10593298822641373,3
238.19384765625,201.3222198486328,246.53787231445312,211.7259063720703,0.09528371691703796,3
229.93472290039062,197.7252655029297,239.01290893554688,208.4860076904297,0.0941941887140274,3
229.5446014404297,195.6546173095703,245.49786376953125,210.8087921142578,0.07122084498405457,3
237.86135864257812,197.67076110839844,246.78347778320312,212.04820251464844,0.06530476361513138,1
229.98529052734375,197.6316375732422,239.0351104736328,208.6561279296875,0.06272203475236893,8
232.21432495117188,196.25331115722656,240.80477905273438,205.3895721435547,0.056304119527339935,3
