xmin,ymin,xmax,ymax,score,label
451.5493469238281,268.815185546875,511.7598876953125,300.0286560058594,0.9336627721786499,3
575.06640625,277.8927307128906,595.7374877929688,296.94873046875,0.9042201638221741,3
523.1937866210938,273.9280090332031,560.689208984375,299.3877868652344,0.6870592832565308,8
253.75888061523438,197.39344787597656,261.0062561035156,205.1181182861328,0.5665917992591858,3
524.3958740234375,275.1007995605469,558.4907836914062,299.38311767578125,0.5664883255958557,3
500.15826416015625,272.5731506347656,526.2243041992188,299.79620361328125,0.5211788415908813,8
451.5499267578125,268.5263366699219,519.327392578125,300.0438232421875,0.45481422543525696,8
505.049072265625,278.0769348144531,527.2384643554688,300.4363708496094,0.4422692656517029,3
513.46484375,284.5014953613281,527.246826171875,300.2783508300781,0.21462352573871613,3
501.24578857421875,271.8998718261719,515.7837524414062,296.53533935546875,0.16453611850738525,8
509.7409973144531,273.562744140625,524.0341186523438,295.38739013671875,0.15948225557804108,3
574.7464599609375,277.9630126953125,596.30615234375,296.7981872558594,0.1594247668981552,8
538.3790283203125,274.6294860839844,561.65966796875,293.67938232421875,0.14189210534095764,3
253.3833465576172,197.3037872314453,261.60302734375,205.4657440185547,0.1417873352766037,8
505.3995361328125,288.7593688964844,524.9947509765625,300.745849609375,0.10422176122665405,3
233.9360809326172,198.48135375976562,248.06295776367188,212.0874481201172,0.08974732458591461,3
496.0797424316406,274.38946533203125,534.7310180664062,300.1784362792969,0.08700011670589447,3
544.740966796875,277.9176025390625,560.6257934570312,297.4986877441406,0.07992639392614365,3
537.2389526367188,274.1628723144531,561.7866821289062,294.16851806640625,0.07524902373552322,8
501.2797546386719,273.44866943359375,515.8775634765625,296.265869140625,0.05890346318483353,3
238.0914306640625,198.91421508789062,246.45249938964844,209.11224365234375,0.05655470862984657,3
