xmin,ymin,xmax,ymax,score,label
319.47442626953125,215.549072265625,341.3678894042969,239.9225311279297,0.8884608149528503,8
457.891357421875,270.46099853515625,513.6838989257812,300.385498046875,0.8847377896308899,3
510.28533935546875,283.0157470703125,528.1981201171875,302.1268615722656,0.8689032793045044,3
525.9775390625,275.5678405761719,559.8544921875,299.65850830078125,0.8615901470184326,8
558.12890625,277.4996337890625,575.95947265625,298.3427734375,0.8064735531806946,3
458.53460693359375,269.7643127441406,515.7993774414062,300.95855712890625,0.5138419270515442,8
558.2455444335938,276.466796875,576.0015869140625,299.0604553222656,0.4681573808193207,8
512.814453125,280.85986328125,549.5630493164062,301.681884765625,0.4020291864871979,3
507.5539855957031,288.186767578125,524.0941162109375,301.93768310546875,0.3619995713233948,3
518.3189697265625,285.4158935546875,529.67041015625,301.379150390625,0.2770483195781708,3
523.5391235351562,277.2762145996094,560.3716430664062,300.2206115722656,0.2575537860393524,3
523.4403076171875,282.59716796875,543.5317993164062,300.6835632324219,0.24959833920001984,3
520.615234375,284.06463623046875,535.6507568359375,301.15386962890625,0.23945428431034088,3
507.6440124511719,276.86114501953125,530.4352416992188,301.1466979980469,0.237018883228302,8
319.101806640625,217.94715881347656,341.06768798828125,239.89816284179688,0.23623217642307281,3
503.3727722167969,272.9289245605469,518.2760009765625,297.8775329589844,0.22764772176742554,8
539.1824951171875,275.4255065917969,572.1455688476562,299.0045471191406,0.20272783935070038,8
511.6406555175781,278.876220703125,551.4793090820312,301.3702087402344,0.13331252336502075,8
526.0772705078125,287.55181884765625,537.93994140625,300.1675109863281,0.09840589761734009,3
541.4664916992188,276.7565002441406,571.1854248046875,299.1587219238281,0.09133938699960709,3
318.2142333984375,214.62144470214844,341.52581787109375,238.9253692626953,0.08753779530525208,6
501.3804016113281,275.62591552734375,525.280517578125,301.201904296875,0.08156361430883408,3
528.6519775390625,275.8419494628906,556.5323486328125,298.01513671875,0.05604742094874382,6
544.68701171875,279.0169677734375,559.1705932617188,298.4652099609375,0.05370325967669487,3
