xmin,ymin,xmax,ymax,score,label
292.00750732421875,201.64183044433594,334.4515075683594,235.5293731689453,0.954879641532898,8
279.8697509765625,206.90980529785156,288.92205810546875,215.55776977539062,0.8308961391448975,3
276.8125,190.5323486328125,299.1859130859375,214.81703186035156,0.8238683938980103,8
279.7174072265625,205.9480438232422,290.2186584472656,216.162109375,0.17818276584148407,8
289.8086853027344,219.20391845703125,310.46435546875,236.60391235351562,0.12338333576917648,8
292.4585876464844,220.6833953857422,308.3448181152344,233.3381805419922,0.09335905313491821,3
277.5125427246094,197.0718536376953,292.73114013671875,215.22901916503906,0.08468621224164963,8
284.46002197265625,194.51443481445312,314.2715148925781,215.27713012695312,0.0677388608455658,8
299.55194091796875,197.94766235351562,314.04278564453125,204.3433074951172,0.06235756725072861,3
276.249267578125,190.35916137695312,298.0195617675781,213.43978881835938,0.05277802422642708,3
299.59600830078125,200.06610107421875,323.4212646484375,209.7506561279297,0.051644302904605865,3
