xmin,ymin,xmax,ymax,score,label
455.0991516113281,268.7892761230469,524.6268920898438,301.434326171875,0.9357699751853943,3
539.9694213867188,277.5898132324219,572.2421264648438,299.0372314453125,0.8779694437980652,8
596.1240844726562,282.0947265625,613.2171020507812,296.1002197265625,0.8611615896224976,3
506.49053955078125,283.4762878417969,528.9321899414062,301.7570495605469,0.7867826223373413,3
539.9962768554688,278.2133483886719,569.2711181640625,298.7281188964844,0.358572393655777,3
452.3450622558594,269.82574462890625,523.6187133789062,301.22027587890625,0.28237974643707275,8
596.2606201171875,282.19622802734375,613.4201049804688,296.234130859375,0.19813716411590576,8
505.1617431640625,277.7776794433594,526.93017578125,301.20635986328125,0.19097137451171875,8
513.772216796875,276.63525390625,522.384033203125,288.1221618652344,0.1417100578546524,3
538.735107421875,286.40625,562.318359375,298.77850341796875,0.13750135898590088,3
484.1546630859375,273.0267639160156,523.9891967773438,301.4214172363281,0.10357067734003067,3
503.22412109375,275.65557861328125,524.9807739257812,300.0440368652344,0.09462302178144455,3
515.1470336914062,276.8076477050781,522.0670166015625,283.4595947265625,0.08073967695236206,3
514.9557495117188,274.95745849609375,521.5377807617188,281.0015869140625,0.066301129758358,3
509.0541687011719,275.44268798828125,523.1800537109375,294.3263854980469,0.062104687094688416,3
245.82421875,196.12232971191406,253.0194854736328,202.72515869140625,0.05992237478494644,3
543.8992309570312,278.676513671875,563.7044677734375,292.7854919433594,0.05672668665647507,3
538.524169921875,282.46923828125,561.666015625,298.2661437988281,0.0506536066532135,8
