xmin,ymin,xmax,ymax,score,label
460.2588195800781,269.4167175292969,522.3507690429688,301.6584777832031,0.8384484648704529,3
544.4033813476562,278.53240966796875,573.494140625,298.74822998046875,0.7298837304115295,3
601.1474609375,283.26251220703125,616.6004638671875,296.71087646484375,0.6971011161804199,3
509.92108154296875,280.90667724609375,532.1306762695312,301.74822998046875,0.6529868245124817,3
460.2460632324219,269.41778564453125,524.1399536132812,301.49859619140625,0.6177654266357422,8
544.8211059570312,278.0996398925781,576.6588134765625,298.8692932128906,0.5325149297714233,8
600.8245239257812,282.86700439453125,616.6022338867188,296.56488037109375,0.3652597963809967,8
508.3907470703125,275.314453125,531.435302734375,301.8432922363281,0.3133096992969513,8
566.9580688476562,279.6786804199219,577.3294067382812,292.7203369140625,0.12877371907234192,3
500.021240234375,275.3669738769531,530.1770629882812,301.18255615234375,0.12419657409191132,3
244.3513641357422,196.9004364013672,252.60421752929688,202.90586853027344,0.08539175242185593,3
502.8323974609375,272.95068359375,520.23193359375,298.8123474121094,0.08529233932495117,8
515.6704711914062,275.8916015625,527.0230102539062,292.77618408203125,0.07209645956754684,3
559.3577270507812,279.79119873046875,577.1591186523438,295.8138732910156,0.06586375832557678,3
