xmin,ymin,xmax,ymax,score,label
274.8880615234375,207.9892120361328,289.3108215332031,215.96229553222656,0.8704206943511963,3
236.192626953125,198.94805908203125,255.83993530273438,211.27980041503906,0.4128030240535736,8
236.5577392578125,199.02847290039062,255.7780303955078,211.20323181152344,0.23078633844852448,3
268.7557678222656,209.06866455078125,276.3038635253906,213.998046875,0.17893528938293457,3
278.7811584472656,208.67088317871094,288.62200927734375,214.50271606445312,0.12296643108129501,3
248.07154846191406,204.7451629638672,256.2341613769531,210.408935546875,0.11976497620344162,3
272.8105773925781,207.33982849121094,289.09136962890625,215.928466796875,0.11760421842336655,8
243.91224670410156,203.4550018310547,255.9236602783203,210.80517578125,0.11653972417116165,3
271.9611511230469,208.4492950439453,283.98358154296875,214.8172149658203,0.11106082797050476,3
243.46466064453125,203.38380432128906,255.9843292236328,210.74749755859375,0.05659424886107445,8
