xmin,ymin,xmax,ymax,score,label
400.7272644042969,256.9326477050781,554.1040649414062,340.4452209472656,0.9900186061859131,8
415.2973327636719,262.9704895019531,482.1161804199219,308.5892639160156,0.565182089805603,8
398.3396911621094,260.1187744140625,497.5861511230469,323.26678466796875,0.3799613118171692,8
435.42425537109375,259.6180114746094,456.1273193359375,267.1005554199219,0.30238834023475647,3
379.5251159667969,258.7339782714844,439.0248718261719,283.5897521972656,0.18869522213935852,8
382.3761901855469,259.6708068847656,421.3978576660156,276.8213806152344,0.15173853933811188,8
441.7032165527344,260.9122009277344,453.5774841308594,267.8578186035156,0.14835309982299805,3
457.22332763671875,258.7147216796875,484.88287353515625,268.0116882324219,0.11551730334758759,3
454.7933654785156,260.0784606933594,484.8475341796875,270.0656433105469,0.09758172184228897,8
415.3083190917969,263.8681945800781,481.3169250488281,308.03125,0.09352700412273407,3
438.51922607421875,261.1790771484375,462.4134521484375,269.54296875,0.07232806831598282,3
438.027587890625,258.9659729003906,451.1763610839844,265.6644287109375,0.06990230828523636,3
465.72735595703125,269.4084777832031,490.3397216796875,307.94781494140625,0.06847105920314789,1
420.1589660644531,258.7522888183594,489.5004577636719,274.7357482910156,0.0663711354136467,8
412.727294921875,260.7932434082031,475.9133605957031,282.1171875,0.060005102306604385,8
444.85577392578125,261.6860656738281,457.4384460449219,268.825927734375,0.056308768689632416,3
434.5243835449219,257.74725341796875,452.97442626953125,264.1405029296875,0.05496716871857643,3
384.3587951660156,260.3442077636719,458.1174621582031,283.0272216796875,0.05054850876331329,3
413.9495544433594,261.3627624511719,474.7394714355469,281.496337890625,0.050032585859298706,3
