xmin,ymin,xmax,ymax,score,label
450.535888671875,270.08612060546875,511.3131103515625,300.7765197753906,0.9485702514648438,3
504.4991455078125,280.37286376953125,526.994140625,301.9388732910156,0.8646069169044495,3
559.6336059570312,279.275390625,581.3170166015625,297.99151611328125,0.8636855483055115,3
261.7834777832031,200.802734375,272.177734375,209.2156982421875,0.8364909291267395,3
525.0637817382812,275.8990783691406,558.4266357421875,299.9422302246094,0.7245336174964905,8
558.9796752929688,285.072265625,574.9385375976562,297.7091064453125,0.6375085115432739,3
525.356201171875,278.5348815917969,554.474609375,299.964599609375,0.5933022499084473,3
515.2249755859375,284.6747131347656,528.0769653320312,301.16705322265625,0.4108050465583801,3
559.4395141601562,277.2682800292969,582.9202270507812,298.04705810546875,0.3515402376651764,8
503.0010986328125,275.44287109375,525.1431884765625,301.0270080566406,0.3412788510322571,8
452.6003723144531,269.4051208496094,519.0377197265625,301.2420959472656,0.2865762412548065,8
476.096435546875,273.3844909667969,525.2080078125,301.76873779296875,0.23684172332286835,3
566.5921630859375,278.3627014160156,582.3192138671875,292.5999450683594,0.17630258202552795,3
546.7066040039062,279.68267822265625,558.3441772460938,298.2242736816406,0.15694549679756165,3
508.8031311035156,275.7080078125,523.0244750976562,296.95465087890625,0.12166673690080643,3
492.1015319824219,279.2167053222656,535.75830078125,302.1054992675781,0.11202601343393326,3
520.1323852539062,282.8910217285156,543.783935546875,300.7686767578125,0.10808450728654861,3
503.68585205078125,289.0334777832031,522.2120971679688,301.61798095703125,0.09933513402938843,3
499.5837097167969,272.6752014160156,513.6827392578125,297.7234802246094,0.07266046106815338,8
546.6030883789062,278.7633361816406,558.4786987304688,298.4139709472656,0.06215592846274376,8
505.46856689453125,276.69940185546875,553.09423828125,301.5673828125,0.060208238661289215,3
523.3909912109375,286.748046875,535.7544555664062,299.8759460449219,0.05772433429956436,3
490.1374816894531,273.4896240234375,514.2254028320312,299.3890075683594,0.0564102865755558,3
553.3848266601562,279.3233337402344,561.5725708007812,296.517333984375,0.054028335958719254,3
