xmin,ymin,xmax,ymax,score,label
278.26055908203125,197.8555450439453,293.2995300292969,217.2094268798828,0.5053369998931885,8
243.08700561523438,190.26080322265625,291.28106689453125,215.61720275878906,0.3077816665172577,8
270.3758544921875,191.3167724609375,295.08685302734375,216.24302673339844,0.27636489272117615,8
278.6682434082031,198.92910766601562,293.1575927734375,216.9883575439453,0.18522952497005463,3
255.9340057373047,205.56907653808594,269.6649169921875,213.5259246826172,0.11544204503297806,3
259.25799560546875,206.97032165527344,268.01043701171875,213.09681701660156,0.10092737525701523,3
239.7853546142578,197.31886291503906,269.86865234375,213.710205078125,0.07097893953323364,8
241.84185791015625,191.31138610839844,287.17755126953125,214.22509765625,0.06486436724662781,6
240.4058074951172,198.27549743652344,269.2934265136719,214.0458221435547,0.06404772400856018,3
275.6524353027344,191.45394897460938,294.5417175292969,216.6725616455078,0.06358331441879272,6
