xmin,ymin,xmax,ymax,score,label
561.74853515625,280.7508544921875,586.997802734375,298.1611328125,0.920089840888977,3
530.5143432617188,283.2607421875,548.7845458984375,301.3915710449219,0.8408559560775757,3
489.54638671875,272.6176452636719,539.6581420898438,301.64111328125,0.8118535280227661,3
614.580810546875,287.6785583496094,625.9744262695312,296.9977111816406,0.7437500357627869,3
615.3320922851562,284.55712890625,626.6909790039062,294.5320129394531,0.484795480966568,3
240.0057830810547,195.4666748046875,247.71910095214844,202.60609436035156,0.4168912470340729,3
488.7026062011719,272.6452941894531,539.3204956054688,301.6492004394531,0.40440213680267334,8
613.7991333007812,284.9016418457031,627.115234375,297.09100341796875,0.34451067447662354,8
521.690673828125,276.47540283203125,547.54931640625,300.9658508300781,0.31192535161972046,3
236.68380737304688,195.1909942626953,248.12322998046875,209.04551696777344,0.2292804718017578,3
561.9579467773438,279.7177429199219,588.8734741210938,298.2472229003906,0.16723981499671936,8
528.8809204101562,288.79705810546875,542.697998046875,301.9998779296875,0.11934170871973038,3
536.315673828125,279.5539855957031,545.642822265625,291.4602966308594,0.11609431356191635,3
566.1041259765625,279.5380554199219,586.4390258789062,291.31536865234375,0.10692697018384933,3
561.8521118164062,287.43218994140625,579.6326904296875,298.378662109375,0.10658703744411469,3
526.7947998046875,275.7557373046875,541.5098266601562,299.49188232421875,0.0860288068652153,8
525.3365478515625,285.5271911621094,534.9600830078125,301.24407958984375,0.07956736534833908,3
519.7470703125,274.59674072265625,547.5791625976562,300.5976257324219,0.06490936875343323,8
589.6747436523438,295.4577941894531,608.2291870117188,309.3855895996094,0.05315235257148743,3
