xmin,ymin,xmax,ymax,score,label
416.5201721191406,265.5273132324219,489.9003601074219,303.133544921875,0.9245813488960266,3
552.7657470703125,279.9892883300781,574.8556518554688,299.9566955566406,0.9245032668113708,3
515.72509765625,277.7840270996094,551.4429931640625,301.0834045410156,0.9147900342941284,3
479.51971435546875,279.4039611816406,508.4002990722656,303.0084228515625,0.7523663640022278,3
478.2860107421875,275.13189697265625,508.1069030761719,302.1129455566406,0.3361813426017761,8
556.0253295898438,278.24017333984375,574.6557006835938,291.7188415527344,0.31423142552375793,3
418.0074768066406,265.377197265625,498.00830078125,303.3549499511719,0.2595217823982239,8
553.2166137695312,277.05523681640625,577.2138671875,299.5855712890625,0.21610699594020844,8
516.0963745117188,276.0845031738281,552.5426635742188,301.1733093261719,0.20835736393928528,8
547.3917236328125,279.65283203125,556.3409423828125,296.998046875,0.06765696406364441,3
532.178466796875,276.015380859375,553.5582885742188,296.78302001953125,0.05110478028655052,3
