frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11778,54,-1,-1,509.0,279.1,20.5,23.9
11779,54,-1,-1,508.4,278.3,20.3,24.4
11780,54,-1,-1,504.9,278.2,21.9,23.6
11781,54,-1,-1,503.0,276.3,22.4,24.0
11782,54,-1,-1,501.0,275.8,22.6,25.3
11783,54,-1,-1,502.0,279.0,22.9,23.9
11784,54,-1,-1,501.7,282.1,23.2,20.8
11785,54,-1,-1,500.2,280.6,24.3,21.6
11786,54,-1,-1,499.0,280.8,24.1,19.9
11787,54,-1,-1,496.9,280.3,22.2,21.4
11788,54,-1,-1,495.6,278.7,22.9,24.3
11789,54,-1,-1,491.8,278.2,25.5,25.3
11790,54,-1,-1,489.1,282.6,27.7,20.2
11791,54,-1,-1,487.4,283.7,27.3,18.2
11792,54,-1,-1,483.2,276.0,29.5,26.0
11793,54,-1,-1,481.6,280.5,29.2,22.0
11794,54,-1,-1,479.5,279.4,28.9,23.6
11795,54,-1,-1,476.7,277.2,28.7,26.2
11796,54,-1,-1,472.8,280.7,30.2,21.4
11797,54,-1,-1,464.0,275.0,37.0,28.0
11798,54,-1,-1,464.0,276.1,33.9,26.3
11799,54,-1,-1,456.8,271.8,37.5,31.3
11800,54,-1,-1,458.1,272.8,31.6,30.6
11801,54,-1,-1,445.5,270.3,41.8,31.6
11802,54,-1,-1,447.0,272.6,35.9,28.7
11803,54,-1,-1,440.4,269.3,37.7,33.6
11804,54,-1,-1,433.4,269.8,39.7,34.6
11805,54,-1,-1,426.4,269.6,43.5,34.2
11806,54,-1,-1,418.0,269.6,46.1,33.7
11807,54,-1,-1,409.5,269.6,48.7,33.2
11808,54,-1,-1,400.4,267.7,50.9,35.4
11809,54,-1,-1,391.2,265.8,53.1,37.6
11810,54,-1,-1,394.0,271.4,43.4,31.0
11811,54,-1,-1,376.0,263.5,51.4,37.5
11812,54,-1,-1,354.5,260.5,55.7,40.1
11813,54,-1,-1,333.0,257.5,59.9,42.8
11814,54,-1,-1,311.6,254.5,64.2,45.4
11815,54,-1,-1,290.1,251.5,68.4,48.1
11816,54,-1,-1,268.6,248.4,72.7,50.7
11817,54,-1,-1,247.1,245.4,76.9,53.4
11818,54,-1,-1,225.7,242.4,81.2,56.0
11819,54,-1,-1,204.2,239.4,85.4,58.7
11820,54,-1,-1,182.7,236.4,89.7,61.3
11821,54,-1,-1,161.2,233.4,93.9,64.0
11822,54,-1,-1,139.8,230.4,98.2,66.6
11823,54,-1,-1,118.3,227.4,102.4,69.3
11824,54,-1,-1,96.8,224.3,106.7,71.9
11825,54,-1,-1,75.3,221.3,110.9,74.6
11826,54,-1,-1,53.9,218.3,115.2,77.2
11827,54,-1,-1,32.4,215.3,119.4,79.9
11828,54,-1,-1,10.9,212.3,123.7,82.5
11829,54,-1,-1,7.1,212.8,96.2,78.2
11830,54,-1,-1,0.0,210.4,69.1,74.1
