frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
6074,25,-1,-1,454.6,256.0,183.9,176.8
6075,25,-1,-1,454.3,254.5,182.7,156.9
6076,25,-1,-1,439.5,249.5,197.6,189.3
6077,25,-1,-1,442.9,247.5,194.5,158.0
6078,25,-1,-1,419.0,239.2,217.8,214.0
6079,25,-1,-1,412.7,238.8,221.9,208.4
6080,25,-1,-1,409.9,238.7,228.2,213.9
6081,25,-1,-1,410.5,235.2,225.4,213.1
6082,25,-1,-1,403.1,238.7,232.6,196.4
6083,25,-1,-1,421.8,240.7,217.9,168.7
6084,25,-1,-1,419.7,238.1,217.2,165.8
6085,25,-1,-1,417.6,234.6,199.9,161.5
6086,25,-1,-1,426.8,238.5,173.0,148.4
6087,25,-1,-1,429.1,240.7,157.6,136.7
6088,25,-1,-1,417.0,240.1,157.4,131.5
6089,25,-1,-1,414.0,241.1,152.1,119.0
6090,25,-1,-1,418.9,241.0,136.7,115.3
6091,25,-1,-1,425.8,237.1,122.1,113.8
6092,25,-1,-1,425.5,238.4,114.8,106.8
6093,25,-1,-1,427.4,237.8,104.0,106.7
6094,25,-1,-1,432.0,237.9,92.0,101.3
6095,25,-1,-1,439.6,244.5,79.4,84.5
6096,25,-1,-1,442.1,243.2,73.9,86.4
6097,25,-1,-1,444.6,241.8,68.4,88.3
6098,25,-1,-1,444.6,241.9,65.3,84.0
6099,25,-1,-1,444.6,241.9,62.2,79.6
6100,25,-1,-1,444.5,242.0,59.2,75.3
6101,25,-1,-1,444.5,242.0,56.1,70.9
6102,25,-1,-1,444.5,242.1,53.0,66.6
6103,25,-1,-1,445.4,242.1,56.6,64.9
6104,25,-1,-1,446.4,242.2,60.2,63.2
6105,25,-1,-1,447.3,242.2,63.9,61.5
6106,25,-1,-1,448.3,242.3,67.5,59.8
6107,25,-1,-1,449.2,242.3,71.1,58.1
6108,25,-1,-1,450.6,243.0,66.2,56.3
6109,25,-1,-1,454.5,243.4,65.0,54.7
6110,25,-1,-1,456.5,243.4,65.3,53.7
6111,25,-1,-1,454.3,243.8,71.8,53.4
6112,25,-1,-1,461.3,244.7,70.9,50.9
6113,25,-1,-1,464.8,245.8,71.1,50.7
6114,25,-1,-1,468.0,244.8,66.7,50.3
6115,25,-1,-1,472.1,245.7,67.2,47.9
6116,25,-1,-1,473.0,246.6,68.4,47.6
6117,25,-1,-1,479.2,247.3,63.2,45.3
6118,25,-1,-1,481.4,247.8,64.4,45.4
6119,25,-1,-1,483.5,248.3,65.5,45.6
6120,25,-1,-1,490.0,249.2,62.4,44.6
6121,25,-1,-1,492.5,247.8,65.5,45.6
6122,25,-1,-1,496.6,249.7,62.9,43.3
6123,25,-1,-1,500.6,251.7,60.3,41.1
6124,25,-1,-1,504.7,253.6,57.7,38.8
6125,25,-1,-1,508.3,255.0,55.9,37.7
6126,25,-1,-1,512.0,256.3,54.0,36.7
6127,25,-1,-1,515.6,257.7,52.2,35.6
