frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
5906,24,-1,-1,318.8,226.9,34.9,24.8
5907,24,-1,-1,314.1,225.2,36.1,25.1
5908,24,-1,-1,313.5,223.8,29.6,22.9
5909,24,-1,-1,307.2,221.9,33.1,23.0
5910,24,-1,-1,305.5,221.0,29.5,21.8
5911,24,-1,-1,302.4,219.7,29.4,20.9
5912,24,-1,-1,302.2,219.5,24.6,19.0
5913,24,-1,-1,299.7,217.2,22.4,18.0
5914,24,-1,-1,297.3,216.7,22.8,17.5
5915,24,-1,-1,296.4,215.1,19.7,16.7
5916,24,-1,-1,293.5,214.2,19.8,16.6
5917,24,-1,-1,290.9,213.8,20.2,15.8
5918,24,-1,-1,289.0,212.8,19.9,15.7
5919,24,-1,-1,286.2,211.7,20.8,15.8
5920,24,-1,-1,285.8,211.9,17.7,13.8
5921,24,-1,-1,283.8,211.1,18.6,13.9
5922,24,-1,-1,283.0,211.1,16.3,13.3
5923,24,-1,-1,280.1,209.9,17.0,12.5
5924,24,-1,-1,278.3,209.4,16.4,11.9
5925,24,-1,-1,278.8,208.2,15.1,12.4
5926,24,-1,-1,276.6,208.7,14.8,11.2
5927,24,-1,-1,276.5,208.6,11.8,11.0
5928,24,-1,-1,274.1,207.6,13.5,11.3
5929,24,-1,-1,272.2,206.3,12.5,10.7
5930,24,-1,-1,270.3,204.9,12.4,10.8
5931,24,-1,-1,269.1,205.6,12.4,10.3
5932,24,-1,-1,267.7,205.5,12.6,10.1
5933,24,-1,-1,267.4,205.2,10.9,9.4
5934,24,-1,-1,265.1,204.5,12.4,9.4
5935,24,-1,-1,264.9,203.9,11.4,9.3
5936,24,-1,-1,263.6,203.7,11.5,9.2
5937,24,-1,-1,262.4,203.6,11.6,9.1
5938,24,-1,-1,261.1,203.4,11.7,9.0
