frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
17676,67,-1,-1,393.4,277.6,67.0,46.2
17677,67,-1,-1,380.0,268.8,58.4,40.5
17678,67,-1,-1,366.5,260.1,49.8,34.8
17679,67,-1,-1,356.2,255.1,44.5,29.7
17680,67,-1,-1,347.0,249.1,40.2,27.6
17681,67,-1,-1,340.0,245.2,37.0,25.0
17682,67,-1,-1,332.9,241.4,33.7,22.5
17683,67,-1,-1,328.5,238.6,30.5,20.8
17684,67,-1,-1,324.2,235.8,27.3,19.1
17685,67,-1,-1,319.7,233.3,25.4,17.8
17686,67,-1,-1,315.8,231.0,23.9,17.0
17687,67,-1,-1,311.8,228.7,22.4,16.1
17688,67,-1,-1,308.7,227.0,20.6,14.3
17689,67,-1,-1,305.6,225.0,19.3,14.3
17690,67,-1,-1,302.3,223.6,18.5,13.4
17691,67,-1,-1,299.9,222.6,17.2,12.6
17692,67,-1,-1,296.6,221.3,16.3,11.7
17693,67,-1,-1,294.2,219.5,16.3,12.0
17694,67,-1,-1,292.0,219.1,15.0,10.7
17695,67,-1,-1,288.9,217.8,15.4,10.6
17696,67,-1,-1,287.9,216.9,13.2,9.8
17697,67,-1,-1,284.7,215.9,14.0,9.4
17698,67,-1,-1,284.4,214.6,12.2,9.7
17699,67,-1,-1,281.4,214.1,12.6,9.6
17700,67,-1,-1,280.3,213.7,12.0,8.6
