frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
5897,23,-1,-1,380.6,258.7,102.2,73.3
5898,23,-1,-1,378.9,255.1,78.5,56.1
5899,23,-1,-1,371.2,251.5,73.4,52.4
5900,23,-1,-1,363.6,248.0,68.4,48.6
5901,23,-1,-1,356.0,244.4,63.3,44.9
5902,23,-1,-1,348.3,240.8,58.2,41.2
5903,23,-1,-1,340.6,237.2,53.2,37.4
5904,23,-1,-1,333.0,233.6,48.1,33.7
5905,23,-1,-1,325.3,230.1,43.1,29.9
5906,23,-1,-1,317.7,226.5,38.0,26.2
5907,23,-1,-1,315.0,224.8,35.0,25.0
5908,23,-1,-1,312.4,223.2,31.9,23.8
5909,23,-1,-1,309.0,222.7,31.6,22.6
5910,23,-1,-1,307.4,221.2,26.0,21.3
5911,23,-1,-1,304.8,220.3,25.7,20.0
5912,23,-1,-1,303.1,218.1,23.6,19.9
5913,23,-1,-1,296.3,216.6,26.4,19.2
5914,23,-1,-1,294.9,216.1,25.6,18.2
5915,23,-1,-1,295.6,215.4,21.4,16.6
5916,23,-1,-1,292.3,213.2,21.9,18.2
5917,23,-1,-1,290.3,213.0,21.6,16.9
5918,23,-1,-1,289.3,213.2,19.1,15.2
5919,23,-1,-1,284.8,210.8,21.7,16.0
5920,23,-1,-1,285.0,211.3,18.5,14.9
5921,23,-1,-1,285.0,210.9,17.1,14.5
5922,23,-1,-1,280.8,210.4,18.0,13.8
5923,23,-1,-1,281.8,210.7,14.9,11.7
5924,23,-1,-1,279.5,209.7,14.7,11.7
5925,23,-1,-1,279.5,210.9,13.4,9.5
5926,23,-1,-1,276.8,209.5,14.3,9.6
5927,23,-1,-1,276.2,208.5,12.6,10.4
5928,23,-1,-1,274.0,207.6,13.6,10.5
5929,23,-1,-1,272.8,206.5,11.3,10.0
5930,23,-1,-1,271.2,205.9,11.1,9.8
5931,23,-1,-1,270.5,206.2,10.7,9.4
5932,23,-1,-1,268.2,206.1,11.6,9.3
5933,23,-1,-1,266.4,204.9,12.4,9.9
5934,23,-1,-1,265.5,205.0,11.6,8.9
5935,23,-1,-1,264.5,204.6,11.6,8.9
5936,23,-1,-1,263.5,204.1,11.7,8.9
