frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
3628,11,-1,-1,1.1,147.6,91.9,139.3
3629,11,-1,-1,0.0,137.7,111.6,145.8
3630,11,-1,-1,2.4,143.6,125.3,140.9
3631,11,-1,-1,2.6,144.2,140.7,143.1
3632,11,-1,-1,0.7,141.6,151.1,143.8
3633,11,-1,-1,2.1,143.4,173.3,146.0
3634,11,-1,-1,1.7,141.1,184.1,150.1
3635,11,-1,-1,4.9,144.9,192.5,145.3
3636,11,-1,-1,2.7,140.7,213.7,150.9
3637,11,-1,-1,10.2,142.3,211.3,149.1
3638,11,-1,-1,17.6,144.0,208.8,147.3
3639,11,-1,-1,25.1,145.6,206.4,145.6
3640,11,-1,-1,32.6,147.3,203.9,143.8
3641,11,-1,-1,40.1,148.9,201.5,142.0
3642,11,-1,-1,47.5,150.5,199.0,140.2
3643,11,-1,-1,55.0,152.2,196.6,138.4
3644,11,-1,-1,62.5,153.8,194.2,136.7
3645,11,-1,-1,69.9,155.5,191.7,134.9
3646,11,-1,-1,77.4,157.1,189.3,133.1
3647,11,-1,-1,84.9,158.7,186.8,131.3
3648,11,-1,-1,92.4,160.4,184.4,129.5
3649,11,-1,-1,99.8,162.0,181.9,127.8
3650,11,-1,-1,107.3,163.7,179.5,126.0
3651,11,-1,-1,114.8,165.3,177.1,124.2
3652,11,-1,-1,122.2,166.9,174.6,122.4
3653,11,-1,-1,129.7,168.6,172.2,120.6
3654,11,-1,-1,137.2,170.2,169.7,118.9
3655,11,-1,-1,144.7,171.9,167.3,117.1
3656,11,-1,-1,152.1,173.5,164.8,115.3
3657,11,-1,-1,159.6,175.1,162.4,113.5
3658,11,-1,-1,167.1,176.8,160.0,111.7
3659,11,-1,-1,174.5,178.4,157.5,110.0
3660,11,-1,-1,182.0,180.1,155.1,108.2
3661,11,-1,-1,189.5,181.7,152.6,106.4
3662,11,-1,-1,197.0,183.3,150.2,104.6
3663,11,-1,-1,204.4,185.0,147.7,102.8
3664,11,-1,-1,211.9,186.6,145.3,101.1
3665,11,-1,-1,219.4,188.3,142.9,99.3
3666,11,-1,-1,226.8,189.9,140.4,97.5
3667,11,-1,-1,234.3,191.5,138.0,95.7
3668,11,-1,-1,241.8,193.2,135.5,93.9
3669,11,-1,-1,249.3,194.8,133.1,92.2
