frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
2870,8,-1,-1,304.3,220.2,20.2,16.6
2871,8,-1,-1,301.2,218.7,20.2,16.9
2872,8,-1,-1,298.8,218.8,18.3,14.6
2873,8,-1,-1,296.5,217.0,17.1,14.6
2874,8,-1,-1,294.2,216.1,16.6,13.7
2875,8,-1,-1,291.9,215.7,15.7,13.1
2876,8,-1,-1,289.1,214.6,16.1,13.5
2877,8,-1,-1,287.4,213.8,15.2,13.0
2878,8,-1,-1,284.3,213.0,15.4,12.2
2879,8,-1,-1,283.5,212.3,13.2,11.6
2880,8,-1,-1,282.5,213.0,12.2,9.4
2881,8,-1,-1,280.4,212.1,12.7,9.8
2882,8,-1,-1,279.2,211.4,11.7,9.8
2883,8,-1,-1,276.8,211.2,11.9,9.0
2884,8,-1,-1,275.0,209.4,11.6,10.0
2885,8,-1,-1,273.9,208.6,10.6,9.7
