frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11710,50,-1,-1,263.9,202.0,11.6,9.0
11711,50,-1,-1,264.8,201.8,11.5,9.2
11712,50,-1,-1,265.8,201.5,11.5,9.4
11713,50,-1,-1,266.7,201.3,11.4,9.6
11714,50,-1,-1,267.6,202.3,12.8,9.4
11715,50,-1,-1,268.9,203.0,11.4,8.9
11716,50,-1,-1,269.7,203.0,11.6,9.0
11717,50,-1,-1,270.5,203.0,11.7,9.2
11718,50,-1,-1,271.4,203.1,11.8,9.3
11719,50,-1,-1,272.2,203.1,12.0,9.4
11720,50,-1,-1,272.9,203.6,12.0,10.1
11721,50,-1,-1,273.7,204.8,12.6,10.2
11722,50,-1,-1,275.2,204.7,12.2,10.2
11723,50,-1,-1,275.5,204.3,12.6,9.7
11724,50,-1,-1,276.9,205.1,12.5,9.5
11725,50,-1,-1,280.1,206.5,11.3,9.7
11726,50,-1,-1,280.1,206.9,13.0,10.2
11727,50,-1,-1,281.5,206.9,12.4,10.5
11728,50,-1,-1,281.1,206.1,14.8,11.7
11729,50,-1,-1,284.0,206.8,13.2,11.3
11730,50,-1,-1,284.5,206.7,14.4,11.8
11731,50,-1,-1,285.7,208.0,14.6,12.1
11732,50,-1,-1,286.9,209.1,15.4,12.6
11733,50,-1,-1,289.5,208.1,14.5,12.9
11734,50,-1,-1,289.6,207.7,15.5,13.4
11735,50,-1,-1,290.7,209.0,17.1,13.2
11736,50,-1,-1,293.5,211.9,14.5,12.9
11737,50,-1,-1,294.6,211.3,15.2,14.0
11738,50,-1,-1,295.7,212.4,15.9,12.7
11739,50,-1,-1,298.3,211.6,14.7,14.4
11740,50,-1,-1,299.3,211.3,16.5,15.8
11741,50,-1,-1,301.8,212.3,16.3,16.1
11742,50,-1,-1,303.4,213.1,16.5,16.6
11743,50,-1,-1,304.2,213.8,18.2,17.0
11744,50,-1,-1,305.2,213.1,18.7,17.9
11745,50,-1,-1,306.5,213.7,20.1,18.1
11746,50,-1,-1,309.2,218.4,20.1,16.1
11747,50,-1,-1,312.3,220.6,20.0,16.0
11748,50,-1,-1,313.9,216.8,21.6,20.1
11749,50,-1,-1,316.3,218.1,21.8,19.5
11750,50,-1,-1,319.5,215.5,21.9,24.4
11751,50,-1,-1,322.3,216.9,22.3,25.4
11752,50,-1,-1,324.0,220.7,24.0,23.8
11753,50,-1,-1,325.6,220.6,26.2,26.1
11754,50,-1,-1,327.7,222.5,28.4,24.5
11755,50,-1,-1,330.6,220.1,29.8,29.1
11756,50,-1,-1,334.9,223.8,29.9,27.5
11757,50,-1,-1,336.7,225.9,32.8,29.9
11758,50,-1,-1,338.0,227.1,35.6,31.4
11759,50,-1,-1,347.2,225.5,34.1,35.3
11760,50,-1,-1,351.8,227.6,35.8,36.3
11761,50,-1,-1,354.9,228.4,40.6,40.2
11762,50,-1,-1,359.5,231.6,45.5,40.9
11763,50,-1,-1,367.1,232.3,45.4,45.7
11764,50,-1,-1,375.4,235.1,48.1,48.5
11765,50,-1,-1,383.9,236.9,51.4,52.8
11766,50,-1,-1,392.6,241.4,55.9,54.3
11767,50,-1,-1,401.5,244.7,63.5,60.5
11768,50,-1,-1,415.0,249.7,69.4,65.1
11769,50,-1,-1,428.0,254.3,78.5,70.8
11770,50,-1,-1,441.6,260.4,89.4,78.5
11771,50,-1,-1,454.4,266.6,109.2,84.8
11772,50,-1,-1,466.8,278.4,129.4,92.8
11773,50,-1,-1,502.9,286.3,131.1,107.2
11774,50,-1,-1,536.1,294.2,103.8,120.8
11775,50,-1,-1,571.9,304.1,68.0,121.0
11776,50,-1,-1,585.3,326.3,52.7,136.9
