frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
3823,20,-1,-1,234.6,197.9,13.8,12.9
3824,20,-1,-1,234.7,198.0,13.7,13.0
3825,20,-1,-1,234.7,198.1,13.6,13.1
3826,20,-1,-1,234.8,198.2,13.4,13.2
3827,20,-1,-1,234.8,198.3,13.3,13.3
3828,20,-1,-1,234.9,198.4,13.2,13.4
3829,20,-1,-1,234.9,198.5,13.1,13.6
3830,20,-1,-1,235.0,198.6,13.0,13.7
3831,20,-1,-1,235.0,198.7,12.9,13.8
3832,20,-1,-1,235.1,198.8,12.7,13.9
3833,20,-1,-1,235.1,198.9,12.6,14.0
3834,20,-1,-1,235.2,199.0,12.5,14.1
4579,20,-1,-1,237.7,199.3,9.4,12.1
4580,20,-1,-1,237.5,199.3,9.6,12.2
4581,20,-1,-1,237.2,199.3,9.9,12.3
4582,20,-1,-1,237.0,199.2,10.1,12.4
4583,20,-1,-1,236.7,199.2,10.3,12.5
4584,20,-1,-1,236.5,199.2,10.5,12.5
4585,20,-1,-1,236.2,199.2,10.8,12.6
4586,20,-1,-1,236.0,199.2,11.0,12.7
4587,20,-1,-1,235.8,199.1,11.2,12.8
4588,20,-1,-1,235.5,199.1,11.4,12.9
4589,20,-1,-1,235.3,199.1,11.7,13.0
4590,20,-1,-1,235.0,199.1,11.9,13.1
4591,20,-1,-1,234.8,199.0,12.1,13.2
4592,20,-1,-1,234.6,199.0,12.3,13.3
4593,20,-1,-1,234.3,199.0,12.6,13.4
4594,20,-1,-1,234.1,199.0,12.8,13.4
4595,20,-1,-1,233.8,199.0,13.0,13.5
4596,20,-1,-1,233.6,198.9,13.2,13.6
4597,20,-1,-1,233.3,198.9,13.5,13.7
4598,20,-1,-1,233.1,198.9,13.7,13.8
4599,20,-1,-1,233.3,199.1,13.5,13.7
4600,20,-1,-1,233.4,199.1,13.4,13.6
4601,20,-1,-1,233.5,199.1,13.3,13.6
4602,20,-1,-1,233.6,199.1,13.3,13.5
4603,20,-1,-1,233.7,199.0,13.2,13.5
4604,20,-1,-1,233.8,199.0,13.1,13.4
4605,20,-1,-1,233.9,199.0,13.0,13.4
4606,20,-1,-1,234.0,199.0,12.9,13.3
4607,20,-1,-1,234.1,199.0,12.8,13.3
4608,20,-1,-1,234.2,199.0,12.8,13.2
4609,20,-1,-1,234.3,199.0,12.7,13.1
4610,20,-1,-1,234.4,198.9,12.6,13.1
4611,20,-1,-1,234.5,198.9,12.5,13.0
4612,20,-1,-1,234.6,198.9,12.4,13.0
4613,20,-1,-1,234.7,198.9,12.3,12.9
4614,20,-1,-1,234.8,198.9,12.3,12.9
4615,20,-1,-1,234.9,198.9,12.2,12.8
4616,20,-1,-1,235.0,198.9,12.1,12.8
4617,20,-1,-1,235.1,198.9,12.0,12.7
4618,20,-1,-1,235.2,198.8,11.9,12.7
4619,20,-1,-1,235.3,198.8,11.8,12.6
4620,20,-1,-1,235.4,198.8,11.8,12.5
4621,20,-1,-1,235.5,198.8,11.7,12.5
4622,20,-1,-1,235.6,198.8,11.6,12.4
4623,20,-1,-1,235.7,198.8,11.5,12.4
4624,20,-1,-1,235.8,198.8,11.4,12.3
4625,20,-1,-1,235.9,198.7,11.3,12.3
4626,20,-1,-1,236.0,198.7,11.3,12.2
4627,20,-1,-1,236.1,198.7,11.2,12.2
4628,20,-1,-1,236.2,198.7,11.1,12.1
4629,20,-1,-1,236.9,199.7,9.8,11.5
5306,20,-1,-1,237.9,199.8,9.1,12.1
5621,20,-1,-1,232.4,197.7,15.0,14.7
5713,20,-1,-1,237.8,198.2,9.4,12.8
5714,20,-1,-1,237.6,198.8,9.6,12.2
6243,20,-1,-1,233.8,198.9,13.1,13.2
6244,20,-1,-1,237.5,199.9,9.3,11.7
6324,20,-1,-1,237.8,200.0,9.5,11.8
6325,20,-1,-1,236.6,199.6,10.6,12.4
6326,20,-1,-1,235.4,199.2,11.8,13.0
6327,20,-1,-1,234.1,198.7,13.0,13.7
6328,20,-1,-1,232.9,198.3,14.1,14.3
7031,20,-1,-1,259.0,196.9,16.4,14.7
7032,20,-1,-1,258.4,196.8,16.2,14.6
7033,20,-1,-1,257.8,196.6,16.0,14.4
7034,20,-1,-1,257.2,196.5,15.8,14.3
7035,20,-1,-1,256.5,196.4,15.6,14.2
7036,20,-1,-1,255.9,196.2,15.4,14.0
7037,20,-1,-1,255.3,196.1,15.2,13.9
7038,20,-1,-1,254.7,196.0,15.0,13.8
7039,20,-1,-1,254.1,195.8,14.8,13.6
7040,20,-1,-1,253.5,195.7,14.6,13.5
7041,20,-1,-1,252.9,195.5,14.4,13.3
7042,20,-1,-1,252.3,195.4,14.2,13.2
7043,20,-1,-1,251.6,195.3,14.0,13.1
7044,20,-1,-1,251.0,195.1,13.8,12.9
7045,20,-1,-1,250.4,195.0,13.6,12.8
7046,20,-1,-1,249.8,194.9,13.4,12.7
7047,20,-1,-1,249.2,194.7,13.1,12.5
7048,20,-1,-1,248.6,194.6,12.9,12.4
7049,20,-1,-1,248.0,194.5,12.7,12.3
7050,20,-1,-1,247.4,194.3,12.5,12.1
7051,20,-1,-1,246.7,194.2,12.3,12.0
7052,20,-1,-1,246.1,194.1,12.1,11.9
7053,20,-1,-1,245.5,193.9,11.9,11.7
7054,20,-1,-1,244.9,193.8,11.7,11.6
7055,20,-1,-1,244.3,193.6,11.5,11.4
7056,20,-1,-1,243.7,193.5,11.3,11.3
7057,20,-1,-1,243.1,193.4,11.1,11.2
7058,20,-1,-1,242.5,193.2,10.9,11.0
7059,20,-1,-1,241.8,193.1,10.7,10.9
7060,20,-1,-1,241.2,193.0,10.5,10.8
7061,20,-1,-1,240.6,192.8,10.3,10.6
7062,20,-1,-1,240.0,192.7,10.1,10.5
7063,20,-1,-1,239.8,192.5,9.9,10.7
7064,20,-1,-1,239.6,192.3,9.8,10.9
7065,20,-1,-1,239.5,192.1,9.6,11.1
7066,20,-1,-1,239.3,191.9,9.4,11.3
