frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11660,46,-1,-1,556.5,278.7,26.8,19.2
11661,46,-1,-1,555.2,278.7,28.0,20.1
11662,46,-1,-1,554.2,280.6,28.3,19.3
11663,46,-1,-1,552.7,279.7,28.3,20.2
11664,46,-1,-1,551.3,278.2,29.3,20.5
11665,46,-1,-1,549.6,278.4,28.8,19.9
11666,46,-1,-1,547.9,279.7,29.0,19.6
11667,46,-1,-1,546.6,279.7,28.8,20.0
11668,46,-1,-1,545.7,278.3,29.5,20.6
11669,46,-1,-1,544.4,278.5,29.1,20.2
11670,46,-1,-1,543.2,278.5,29.2,20.3
11671,46,-1,-1,542.2,277.5,31.6,21.2
11672,46,-1,-1,541.1,277.5,32.0,21.4
11673,46,-1,-1,540.0,277.6,32.4,21.7
11674,46,-1,-1,538.9,277.6,32.8,21.9
11675,46,-1,-1,537.4,276.5,32.3,22.3
11676,46,-1,-1,536.1,277.0,32.0,22.2
11677,46,-1,-1,534.8,277.6,31.8,22.0
11678,46,-1,-1,533.5,277.7,32.5,22.1
11679,46,-1,-1,532.9,277.3,32.2,21.9
11680,46,-1,-1,532.4,275.4,33.6,24.2
11681,46,-1,-1,531.3,275.5,34.3,24.0
11682,46,-1,-1,529.7,275.6,35.3,23.9
11683,46,-1,-1,529.8,276.4,33.8,23.8
11684,46,-1,-1,530.0,277.1,32.4,23.8
11685,46,-1,-1,528.2,275.3,35.5,24.9
11686,46,-1,-1,526.7,274.1,36.5,25.1
11687,46,-1,-1,526.4,274.6,35.5,24.8
11688,46,-1,-1,526.0,275.2,34.5,24.4
11689,46,-1,-1,525.6,275.7,33.5,24.0
11690,46,-1,-1,525.3,276.2,32.5,23.7
11691,46,-1,-1,524.4,275.1,34.1,24.3
11692,46,-1,-1,524.4,275.7,34.0,24.2
11693,46,-1,-1,524.5,276.7,34.2,23.5
11694,46,-1,-1,525.5,275.6,34.7,24.5
11695,46,-1,-1,524.9,275.6,34.6,24.1
11696,46,-1,-1,526.1,275.3,33.4,24.3
11697,46,-1,-1,525.9,273.8,33.1,24.8
11698,46,-1,-1,525.5,274.8,33.5,24.6
11699,46,-1,-1,524.6,279.5,31.5,21.5
11700,46,-1,-1,525.4,275.6,32.9,24.6
11701,46,-1,-1,525.0,274.2,33.9,24.9
11702,46,-1,-1,524.8,274.4,34.1,25.0
11703,46,-1,-1,524.2,278.3,31.2,22.5
11704,46,-1,-1,525.4,276.4,34.2,23.2
11705,46,-1,-1,525.5,276.0,32.5,23.8
11706,46,-1,-1,525.1,275.9,33.4,24.0
11707,46,-1,-1,525.0,275.7,32.8,24.3
11708,46,-1,-1,524.9,275.3,33.8,24.2
11709,46,-1,-1,524.0,276.2,34.0,24.0
11710,46,-1,-1,526.1,278.5,30.8,23.0
11711,46,-1,-1,526.6,277.2,28.6,22.9
11712,46,-1,-1,526.1,274.8,30.0,23.6
11713,46,-1,-1,524.7,274.9,32.8,24.6
11714,46,-1,-1,525.7,278.1,29.3,22.5
11715,46,-1,-1,525.6,275.9,32.2,24.3
11716,46,-1,-1,525.9,275.1,32.1,24.6
11717,46,-1,-1,525.8,275.0,32.6,24.6
11718,46,-1,-1,525.0,275.5,32.0,24.3
11719,46,-1,-1,524.5,276.0,33.2,23.8
11720,46,-1,-1,526.3,276.5,31.9,23.4
11721,46,-1,-1,524.6,278.4,30.1,22.5
11722,46,-1,-1,525.9,275.9,32.4,24.1
11723,46,-1,-1,524.4,274.3,33.3,25.3
11724,46,-1,-1,523.6,275.7,35.0,24.4
11725,46,-1,-1,525.4,279.3,28.8,22.1
11726,46,-1,-1,525.8,279.2,31.0,21.6
11727,46,-1,-1,525.6,275.6,33.6,24.1
11728,46,-1,-1,525.4,276.6,32.2,23.4
11729,46,-1,-1,525.2,277.6,30.9,22.6
11730,46,-1,-1,526.0,275.9,32.1,23.9
11731,46,-1,-1,526.1,276.9,32.0,23.5
11732,46,-1,-1,525.9,277.8,33.2,22.7
11733,46,-1,-1,527.3,275.3,33.0,24.2
11734,46,-1,-1,523.4,274.0,34.3,25.4
11735,46,-1,-1,523.9,276.8,32.8,23.7
11736,46,-1,-1,524.4,279.6,31.3,22.0
11737,46,-1,-1,523.1,279.2,31.5,22.0
11738,46,-1,-1,521.9,278.7,31.6,22.0
11739,46,-1,-1,520.6,278.3,31.8,22.0
11740,46,-1,-1,522.5,278.2,32.1,22.2
11741,46,-1,-1,524.3,278.0,32.3,22.3
11742,46,-1,-1,526.2,277.9,32.6,22.5
11743,46,-1,-1,526.3,276.3,33.7,23.7
11744,46,-1,-1,523.6,277.9,31.5,22.0
11745,46,-1,-1,522.2,278.6,32.0,21.9
11746,46,-1,-1,520.8,279.3,32.4,21.8
11747,46,-1,-1,518.2,280.2,28.8,21.1
11748,46,-1,-1,515.6,281.2,25.2,20.5
11749,46,-1,-1,512.9,282.1,21.5,19.8
11750,46,-1,-1,510.3,283.0,17.9,19.1
11751,46,-1,-1,510.5,281.3,19.7,21.8
11752,46,-1,-1,511.0,280.2,19.1,23.1
11753,46,-1,-1,513.1,279.4,16.6,22.6
11754,46,-1,-1,511.8,280.0,16.7,21.7
11755,46,-1,-1,510.6,280.9,24.2,20.4
11756,46,-1,-1,512.9,280.3,15.7,21.4
11757,46,-1,-1,513.3,278.8,17.4,24.1
11758,46,-1,-1,510.1,279.2,20.2,23.8
11759,46,-1,-1,512.6,278.9,16.7,22.6
11760,46,-1,-1,510.0,283.5,19.2,18.0
11761,46,-1,-1,513.8,280.7,18.8,21.3
11762,46,-1,-1,512.5,280.3,17.6,22.6
11763,46,-1,-1,511.6,278.8,20.7,23.8
11764,46,-1,-1,510.6,279.1,21.4,22.9
11765,46,-1,-1,510.4,279.3,19.2,22.6
11766,46,-1,-1,510.2,279.2,19.2,22.9
11767,46,-1,-1,510.2,278.8,19.2,23.8
11768,46,-1,-1,512.3,279.3,17.4,23.5
11769,46,-1,-1,511.1,282.3,21.6,19.7
11770,46,-1,-1,523.2,283.5,21.2,16.6
11771,46,-1,-1,523.2,282.6,23.1,17.5
11772,46,-1,-1,523.1,281.8,24.9,18.4
11773,46,-1,-1,523.1,280.9,26.8,19.3
11774,46,-1,-1,523.0,280.1,28.7,20.3
11775,46,-1,-1,523.0,279.2,30.6,21.2
11776,46,-1,-1,522.9,278.4,32.4,22.1
11777,46,-1,-1,522.9,277.5,34.3,23.0
11778,46,-1,-1,525.3,276.5,29.9,22.9
11779,46,-1,-1,521.8,279.1,32.1,22.3
11780,46,-1,-1,523.6,276.0,32.3,24.2
11781,46,-1,-1,523.7,275.3,33.0,24.6
11782,46,-1,-1,522.2,276.0,34.3,24.1
11783,46,-1,-1,523.7,277.4,33.4,24.1
11784,46,-1,-1,523.1,277.1,32.5,24.5
11785,46,-1,-1,522.2,276.0,34.1,24.5
11786,46,-1,-1,521.8,276.2,32.7,23.7
11787,46,-1,-1,520.5,276.3,33.8,24.1
11788,46,-1,-1,518.2,276.1,37.6,25.1
11789,46,-1,-1,519.0,275.9,36.3,25.1
11790,46,-1,-1,519.7,275.7,35.0,25.1
11791,46,-1,-1,518.9,275.6,35.6,25.1
11792,46,-1,-1,518.0,275.4,36.1,25.1
11793,46,-1,-1,517.2,275.3,36.7,25.1
11794,46,-1,-1,516.1,276.1,36.4,25.1
11795,46,-1,-1,515.6,275.6,35.8,25.3
11796,46,-1,-1,514.7,275.4,36.2,25.4
11797,46,-1,-1,513.7,275.1,36.6,25.6
11798,46,-1,-1,512.8,274.8,37.0,25.8
11799,46,-1,-1,511.9,274.6,37.4,25.9
11800,46,-1,-1,510.9,274.4,37.8,26.0
11801,46,-1,-1,510.0,274.1,38.2,26.2
11802,46,-1,-1,508.7,274.0,38.4,26.3
11803,46,-1,-1,507.4,273.9,38.7,26.4
11804,46,-1,-1,506.0,273.7,39.0,26.5
11805,46,-1,-1,504.7,273.6,39.2,26.6
11806,46,-1,-1,503.4,273.5,39.4,26.8
11807,46,-1,-1,502.1,273.4,39.7,26.9
11808,46,-1,-1,500.8,273.3,40.0,27.0
11809,46,-1,-1,499.4,273.1,40.2,27.1
11810,46,-1,-1,498.1,273.0,40.4,27.2
11811,46,-1,-1,496.8,272.9,40.7,27.3
11812,46,-1,-1,495.3,272.8,40.8,27.5
11813,46,-1,-1,493.8,272.7,40.9,27.7
11814,46,-1,-1,492.2,272.5,40.9,27.8
11815,46,-1,-1,490.7,272.4,41.0,28.0
11816,46,-1,-1,489.2,272.3,41.1,28.2
