frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
2349,6,-1,-1,300.8,213.0,14.6,14.9
2350,6,-1,-1,305.5,220.0,13.5,9.8
2351,6,-1,-1,308.7,221.3,14.4,10.5
2352,6,-1,-1,311.9,222.5,15.3,11.2
2353,6,-1,-1,315.1,223.8,16.2,11.9
2354,6,-1,-1,318.4,225.1,17.1,12.5
2355,6,-1,-1,321.6,226.4,18.0,13.2
2356,6,-1,-1,324.8,227.6,18.9,13.9
2357,6,-1,-1,328.0,228.9,19.8,14.6
2358,6,-1,-1,330.6,230.0,22.6,16.3
2359,6,-1,-1,336.4,232.6,23.2,16.0
2360,6,-1,-1,341.3,235.0,25.6,17.5
2361,6,-1,-1,346.2,237.5,28.1,19.0
2362,6,-1,-1,353.8,240.8,30.9,20.9
2363,6,-1,-1,361.4,244.1,33.7,22.8
2364,6,-1,-1,369.1,247.4,36.5,24.7
2365,6,-1,-1,376.7,250.7,39.3,26.6
2366,6,-1,-1,388.4,255.1,42.7,29.9
2367,6,-1,-1,400.7,261.4,48.0,32.4
2368,6,-1,-1,416.3,268.0,50.8,37.1
2369,6,-1,-1,435.7,277.6,54.7,40.7
2370,6,-1,-1,467.0,288.4,53.0,42.5
2371,6,-1,-1,486.8,299.8,75.2,56.6
2372,6,-1,-1,506.6,311.3,97.3,70.7
2373,6,-1,-1,545.2,333.0,94.8,82.0
2374,6,-1,-1,605.4,359.0,33.5,66.1
