frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
7892,31,-1,-1,281.4,208.8,13.2,9.6
7893,31,-1,-1,283.8,210.2,12.6,9.0
7894,31,-1,-1,284.4,210.3,14.5,9.9
7895,31,-1,-1,286.4,210.6,14.9,10.4
7896,31,-1,-1,288.5,211.0,15.3,11.0
7897,31,-1,-1,290.9,212.1,14.5,10.9
7898,31,-1,-1,293.4,213.1,14.4,10.7
7899,31,-1,-1,295.4,213.5,15.6,11.8
7900,31,-1,-1,299.1,214.6,14.3,11.7
7901,31,-1,-1,298.4,215.0,18.2,12.5
7902,31,-1,-1,300.2,214.8,19.3,14.0
7903,31,-1,-1,303.8,216.4,18.6,14.5
7904,31,-1,-1,306.1,216.4,20.6,15.6
7905,31,-1,-1,309.3,218.4,20.3,15.9
7906,31,-1,-1,311.5,219.4,21.9,16.7
7907,31,-1,-1,316.2,221.3,21.2,16.3
7908,31,-1,-1,316.6,222.3,25.6,17.6
7909,31,-1,-1,320.6,224.4,26.7,17.8
7910,31,-1,-1,325.4,224.9,26.1,19.3
7911,31,-1,-1,335.6,229.7,33.6,24.6
7912,31,-1,-1,345.8,234.4,41.2,29.8
7913,31,-1,-1,356.1,239.2,48.7,35.1
7914,31,-1,-1,366.3,244.0,56.2,40.4
7915,31,-1,-1,376.5,248.8,63.7,45.6
7916,31,-1,-1,386.8,253.6,71.2,50.9
7917,31,-1,-1,397.0,258.3,78.8,56.2
7918,31,-1,-1,407.2,263.1,86.3,61.4
7919,31,-1,-1,417.4,267.9,93.8,66.7
7920,31,-1,-1,427.6,272.6,101.4,72.0
7921,31,-1,-1,437.9,277.4,108.9,77.3
7922,31,-1,-1,448.1,282.2,116.4,82.5
7923,31,-1,-1,458.3,287.0,123.9,87.8
7924,31,-1,-1,468.6,291.8,131.5,93.1
7925,31,-1,-1,478.8,296.5,139.0,98.3
7926,31,-1,-1,489.0,301.3,146.5,103.6
7927,31,-1,-1,571.3,327.2,67.2,83.8
7928,31,-1,-1,573.7,336.0,65.0,78.6
7929,31,-1,-1,576.1,344.9,62.8,73.4
