frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
7836,30,-1,-1,393.8,212.5,243.8,194.2
7837,30,-1,-1,369.3,209.3,270.7,217.3
7838,30,-1,-1,352.0,197.9,288.0,219.6
7839,30,-1,-1,374.6,210.5,265.4,252.0
7840,30,-1,-1,334.8,219.5,305.2,234.7
7841,30,-1,-1,348.0,202.8,292.0,252.9
7842,30,-1,-1,343.8,203.5,296.2,256.4
7843,30,-1,-1,333.8,197.0,296.5,205.2
7844,30,-1,-1,334.6,198.1,249.6,180.0
7845,30,-1,-1,335.4,199.2,202.6,154.9
7846,30,-1,-1,328.3,197.2,183.8,143.0
7847,30,-1,-1,321.2,198.5,157.5,120.5
7848,30,-1,-1,311.6,198.0,146.7,106.9
7849,30,-1,-1,306.7,199.5,140.2,95.5
7850,30,-1,-1,305.7,201.0,116.9,84.3
7851,30,-1,-1,303.5,200.9,110.4,80.5
7852,30,-1,-1,301.4,200.7,104.0,76.8
7853,30,-1,-1,299.2,200.6,97.5,73.0
7854,30,-1,-1,297.1,200.5,91.1,69.3
7855,30,-1,-1,294.9,200.3,84.6,65.5
7856,30,-1,-1,292.8,200.2,78.2,61.8
7857,30,-1,-1,290.6,200.1,71.7,58.0
7858,30,-1,-1,288.5,199.9,65.3,54.3
7859,30,-1,-1,286.3,199.8,58.8,50.5
7860,30,-1,-1,287.4,198.1,54.1,44.9
7861,30,-1,-1,285.1,200.5,50.9,39.3
7862,30,-1,-1,279.1,201.5,52.8,36.2
7863,30,-1,-1,278.9,199.4,50.7,37.4
7864,30,-1,-1,279.9,197.9,44.5,37.9
7865,30,-1,-1,280.5,195.4,38.8,37.3
7866,30,-1,-1,279.2,196.7,39.3,34.6
7867,30,-1,-1,280.1,197.0,35.5,32.9
7868,30,-1,-1,274.4,196.8,40.1,32.1
7869,30,-1,-1,272.3,196.8,38.6,31.4
7870,30,-1,-1,272.9,198.0,37.2,28.6
7871,30,-1,-1,271.1,198.4,33.5,26.7
7872,30,-1,-1,269.3,198.9,29.8,24.8
7873,30,-1,-1,267.4,199.3,26.0,23.0
7874,30,-1,-1,265.6,199.8,22.3,21.1
7875,30,-1,-1,263.8,200.2,18.6,19.2
7876,30,-1,-1,264.4,196.2,27.2,23.5
7877,30,-1,-1,263.4,196.2,27.4,22.6
7878,30,-1,-1,262.5,196.2,27.7,21.7
7879,30,-1,-1,260.4,196.4,27.0,21.0
7880,30,-1,-1,258.4,196.5,26.3,20.4
7881,30,-1,-1,256.3,196.7,25.6,19.7
7882,30,-1,-1,254.3,196.8,24.9,19.1
7883,30,-1,-1,252.2,197.0,24.2,18.4
7884,30,-1,-1,250.2,197.2,23.5,17.8
7885,30,-1,-1,248.1,197.3,22.8,17.1
7886,30,-1,-1,246.1,197.5,22.1,16.5
7887,30,-1,-1,244.0,197.7,21.4,15.8
7888,30,-1,-1,242.0,197.8,20.7,15.2
7889,30,-1,-1,239.9,198.0,20.0,14.5
7890,30,-1,-1,237.9,198.1,19.3,13.9
7891,30,-1,-1,235.8,198.3,18.6,13.2
7892,30,-1,-1,235.5,198.9,18.3,13.1
7893,30,-1,-1,234.8,198.7,19.0,13.1
7894,30,-1,-1,234.8,198.9,18.9,13.5
7895,30,-1,-1,234.5,198.1,17.5,12.8
7896,30,-1,-1,234.8,198.6,17.6,12.7
