frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
17936,69,-1,-1,319.9,231.2,30.8,22.0
17937,69,-1,-1,318.1,229.6,26.9,19.8
17938,69,-1,-1,316.2,226.8,23.0,20.4
17939,69,-1,-1,312.0,224.6,22.6,18.9
17940,69,-1,-1,307.2,223.0,22.5,17.7
17941,69,-1,-1,304.0,222.8,22.3,16.5
17942,69,-1,-1,301.5,221.6,20.8,15.7
17943,69,-1,-1,298.8,219.4,19.7,15.0
17944,69,-1,-1,296.1,218.6,19.0,13.4
17945,69,-1,-1,294.1,217.9,17.6,13.0
17946,69,-1,-1,292.6,216.6,16.4,13.0
17947,69,-1,-1,290.2,215.6,15.9,12.7
17948,69,-1,-1,288.9,214.5,14.9,12.7
17949,69,-1,-1,285.9,213.8,14.8,11.2
17950,69,-1,-1,285.1,213.3,12.9,10.2
17951,69,-1,-1,284.0,213.7,11.4,9.1
17952,69,-1,-1,280.9,212.4,13.2,10.0
17953,69,-1,-1,280.0,211.3,11.9,9.7
17954,69,-1,-1,278.2,210.7,11.5,9.6
17955,69,-1,-1,274.8,209.4,13.7,9.5
