frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
15474,60,-1,-1,290.3,207.2,15.3,15.1
15475,60,-1,-1,290.1,207.9,17.5,15.3
15476,60,-1,-1,285.9,207.3,23.8,16.6
15477,60,-1,-1,287.8,208.3,24.1,16.3
15478,60,-1,-1,297.0,208.7,17.0,17.0
15479,60,-1,-1,298.0,209.8,19.0,17.1
15480,60,-1,-1,302.2,210.4,18.0,17.8
15481,60,-1,-1,302.8,211.7,19.9,17.2
15482,60,-1,-1,303.8,211.8,20.9,18.4
15483,60,-1,-1,308.0,212.2,20.0,19.6
15484,60,-1,-1,310.3,213.2,21.4,19.6
15485,60,-1,-1,308.1,213.7,27.5,20.2
15486,60,-1,-1,309.3,214.3,28.9,22.1
15487,60,-1,-1,319.4,215.1,23.5,23.2
15488,60,-1,-1,323.1,214.8,23.5,25.7
15489,60,-1,-1,328.3,215.7,22.9,27.2
15490,60,-1,-1,330.7,217.9,24.9,26.9
15491,60,-1,-1,333.5,219.3,26.4,28.4
15492,60,-1,-1,335.2,219.7,30.2,30.0
15493,60,-1,-1,326.5,220.7,44.0,31.2
15494,60,-1,-1,339.8,222.0,38.4,32.8
15495,60,-1,-1,353.2,223.4,32.7,34.5
15496,60,-1,-1,348.8,225.2,41.6,37.1
15497,60,-1,-1,360.8,227.0,39.6,39.3
15498,60,-1,-1,372.7,228.9,37.5,41.5
15499,60,-1,-1,353.5,230.1,65.6,44.7
15500,60,-1,-1,363.6,234.9,76.7,53.2
15501,60,-1,-1,373.8,239.7,87.8,61.7
15502,60,-1,-1,383.9,244.5,99.0,70.2
15503,60,-1,-1,394.0,249.3,110.1,78.7
15504,60,-1,-1,404.2,254.2,121.2,87.2
15505,60,-1,-1,414.3,259.0,132.3,95.6
15506,60,-1,-1,424.4,263.8,143.4,104.1
15507,60,-1,-1,434.5,268.6,154.6,112.6
15508,60,-1,-1,444.7,273.4,165.7,121.1
15509,60,-1,-1,454.8,278.2,176.8,129.6
15510,60,-1,-1,472.9,291.2,160.1,116.7
15511,60,-1,-1,491.1,304.1,143.3,103.7
15512,60,-1,-1,509.2,317.1,126.6,90.8
15513,60,-1,-1,527.3,330.1,109.9,77.9
15514,60,-1,-1,545.5,343.0,93.1,64.9
15515,60,-1,-1,563.6,356.0,76.4,52.0
