frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
6997,28,-1,-1,333.6,211.2,72.4,64.7
6998,28,-1,-1,326.9,208.9,67.8,59.8
6999,28,-1,-1,323.4,209.0,60.3,53.7
7000,28,-1,-1,319.2,208.6,58.6,51.2
7001,28,-1,-1,315.0,208.2,56.8,48.7
7002,28,-1,-1,310.8,207.8,55.1,46.2
7003,28,-1,-1,306.6,207.4,53.3,43.7
7004,28,-1,-1,302.4,207.0,51.6,41.2
7005,28,-1,-1,298.2,206.6,49.9,38.8
7006,28,-1,-1,294.0,206.2,48.1,36.3
7007,28,-1,-1,289.8,205.8,46.4,33.8
7008,28,-1,-1,285.6,205.4,44.6,31.3
7009,28,-1,-1,281.4,205.0,42.9,28.8
7010,28,-1,-1,282.9,204.9,37.3,28.0
7011,28,-1,-1,279.2,204.4,37.7,26.6
7012,28,-1,-1,278.7,203.2,35.8,26.0
7013,28,-1,-1,278.2,202.1,33.8,25.5
7014,28,-1,-1,276.4,202.3,32.1,25.1
7015,28,-1,-1,280.3,201.7,25.0,24.0
7016,28,-1,-1,276.6,201.5,27.0,22.5
7017,28,-1,-1,276.1,201.5,24.9,21.6
7018,28,-1,-1,274.4,201.5,23.6,20.7
7019,28,-1,-1,272.9,200.7,22.2,20.3
7020,28,-1,-1,272.8,199.9,20.5,19.5
7021,28,-1,-1,270.6,200.0,20.7,19.4
7022,28,-1,-1,268.0,200.0,21.5,18.8
7023,28,-1,-1,265.5,199.5,21.8,18.6
7024,28,-1,-1,265.3,199.1,20.5,17.8
7025,28,-1,-1,265.5,198.7,18.6,16.8
7026,28,-1,-1,263.8,198.1,19.0,16.6
7027,28,-1,-1,261.4,198.0,19.9,16.5
7028,28,-1,-1,260.2,198.1,19.8,16.1
7029,28,-1,-1,261.4,197.6,16.8,15.6
7030,28,-1,-1,261.0,197.0,15.8,14.9
7031,28,-1,-1,257.8,197.2,17.7,14.6
7032,28,-1,-1,255.7,197.1,18.9,14.5
7033,28,-1,-1,253.1,196.9,20.3,14.4
7034,28,-1,-1,258.2,196.4,14.6,14.0
7035,28,-1,-1,254.3,196.0,17.4,13.6
7036,28,-1,-1,255.1,196.2,15.5,13.4
7037,28,-1,-1,255.1,196.2,14.5,13.2
7038,28,-1,-1,255.0,196.1,13.2,13.5
7039,28,-1,-1,252.9,195.5,14.5,14.5
7040,28,-1,-1,255.0,196.0,11.5,12.8
7041,28,-1,-1,253.5,195.8,11.3,12.2
7042,28,-1,-1,253.2,195.5,11.7,12.4
7043,28,-1,-1,252.1,195.4,12.4,12.8
7044,28,-1,-1,252.7,195.3,11.0,12.0
7045,28,-1,-1,250.7,194.8,12.3,12.6
7046,28,-1,-1,249.6,194.7,12.5,12.3
7047,28,-1,-1,248.5,194.5,12.6,12.0
7048,28,-1,-1,247.4,194.4,12.8,11.7
7049,28,-1,-1,246.2,194.3,12.9,11.4
7050,28,-1,-1,245.1,194.2,13.1,11.1
7051,28,-1,-1,244.0,194.0,13.2,10.8
7052,28,-1,-1,242.9,193.9,13.4,10.5
