frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11721,51,-1,-1,556.5,278.1,21.2,21.0
11722,51,-1,-1,556.7,276.6,20.6,22.0
11723,51,-1,-1,556.5,275.8,20.8,22.0
11724,51,-1,-1,556.2,281.3,19.3,17.3
11725,51,-1,-1,557.8,281.1,19.5,18.8
11726,51,-1,-1,557.9,276.7,19.3,22.6
11727,51,-1,-1,559.4,276.9,16.9,21.1
11728,51,-1,-1,557.4,277.7,19.1,20.4
11729,51,-1,-1,556.5,276.3,20.2,22.5
11730,51,-1,-1,557.3,278.0,17.8,20.2
11731,51,-1,-1,559.3,276.6,17.3,22.3
11732,51,-1,-1,559.6,277.9,17.1,20.8
11733,51,-1,-1,558.8,276.3,17.5,21.2
11734,51,-1,-1,555.8,276.2,20.7,21.1
11735,51,-1,-1,557.7,281.6,16.1,16.9
11736,51,-1,-1,558.7,279.1,18.1,21.1
11737,51,-1,-1,556.6,277.5,19.6,21.2
11738,51,-1,-1,557.1,276.2,19.5,21.5
11739,51,-1,-1,558.8,276.5,17.0,20.6
11740,51,-1,-1,557.3,277.8,19.5,21.6
11741,51,-1,-1,558.3,277.4,18.4,22.2
11742,51,-1,-1,559.1,277.5,17.2,21.7
11743,51,-1,-1,559.3,276.9,16.6,21.9
11744,51,-1,-1,557.8,276.3,18.6,21.4
11745,51,-1,-1,558.9,276.1,17.1,22.3
11746,51,-1,-1,557.2,277.2,19.2,23.0
11747,51,-1,-1,557.6,278.8,19.1,21.5
11748,51,-1,-1,558.2,277.4,19.0,21.2
11749,51,-1,-1,558.2,276.0,17.8,21.5
11750,51,-1,-1,558.1,277.5,17.8,20.8
11751,51,-1,-1,557.9,277.9,18.7,21.6
11752,51,-1,-1,557.8,277.2,18.7,22.0
11753,51,-1,-1,558.6,276.7,17.8,21.5
11754,51,-1,-1,557.7,276.6,19.0,21.5
11755,51,-1,-1,558.4,276.6,17.3,21.1
11756,51,-1,-1,557.4,276.5,18.9,22.2
11757,51,-1,-1,557.6,277.1,18.5,22.4
11758,51,-1,-1,558.1,277.3,18.5,21.4
11759,51,-1,-1,558.0,276.5,18.7,21.4
11760,51,-1,-1,558.8,276.3,16.6,19.8
11761,51,-1,-1,558.4,277.2,17.3,20.8
11762,51,-1,-1,558.7,278.2,16.7,21.3
11763,51,-1,-1,557.8,279.2,19.0,19.8
11764,51,-1,-1,558.0,279.8,17.8,18.1
11765,51,-1,-1,557.8,277.9,18.2,19.7
11766,51,-1,-1,558.1,276.7,17.7,21.8
11767,51,-1,-1,557.4,277.8,18.2,21.1
11768,51,-1,-1,557.5,278.2,19.7,21.2
11769,51,-1,-1,556.3,276.0,20.2,22.8
11770,51,-1,-1,557.2,283.9,17.3,14.1
11771,51,-1,-1,557.9,281.1,18.2,17.0
11772,51,-1,-1,557.1,277.7,19.2,20.3
11773,51,-1,-1,557.0,277.7,19.1,20.4
11774,51,-1,-1,556.9,277.7,18.9,20.6
11775,51,-1,-1,556.8,277.7,18.8,20.7
11776,51,-1,-1,556.7,277.7,18.6,20.9
11777,51,-1,-1,556.6,277.7,18.5,21.0
11778,51,-1,-1,556.2,280.2,19.6,19.6
11779,51,-1,-1,557.1,278.1,19.4,21.4
11780,51,-1,-1,555.0,286.5,18.2,12.4
11781,51,-1,-1,554.9,285.2,18.3,13.4
11782,51,-1,-1,554.8,284.0,18.4,14.5
11783,51,-1,-1,554.7,287.5,16.6,12.4
11784,51,-1,-1,554.4,287.6,14.4,12.1
11785,51,-1,-1,554.8,287.6,13.6,10.9
11786,51,-1,-1,553.0,288.0,14.3,9.7
11787,51,-1,-1,554.2,288.1,13.9,10.4
11788,51,-1,-1,553.7,287.2,16.2,12.6
11789,51,-1,-1,554.3,286.7,15.2,12.9
11790,51,-1,-1,554.6,285.8,15.9,13.2
11791,51,-1,-1,554.5,284.3,16.9,14.8
11792,51,-1,-1,554.4,282.7,17.9,16.4
11793,51,-1,-1,554.3,281.2,19.0,17.9
11794,51,-1,-1,554.2,279.6,20.0,19.5
11795,51,-1,-1,554.1,278.1,21.0,21.1
11796,51,-1,-1,551.6,275.3,25.0,22.6
11797,51,-1,-1,550.9,275.4,25.3,22.2
11798,51,-1,-1,552.7,276.1,22.0,22.9
11799,51,-1,-1,549.2,275.5,26.5,23.7
11800,51,-1,-1,549.1,274.9,26.1,23.9
11801,51,-1,-1,548.9,275.5,26.6,22.2
11802,51,-1,-1,548.9,276.7,24.8,21.5
11803,51,-1,-1,547.0,280.0,25.8,19.1
11804,51,-1,-1,546.6,278.7,26.4,21.6
11805,51,-1,-1,544.9,279.1,27.7,20.7
11806,51,-1,-1,545.1,278.9,27.2,20.2
11807,51,-1,-1,544.2,277.5,28.7,21.7
11808,51,-1,-1,543.8,277.6,29.1,21.8
11809,51,-1,-1,542.8,277.5,28.9,22.6
11810,51,-1,-1,542.5,278.3,28.5,21.4
11811,51,-1,-1,541.6,278.2,28.4,21.2
11812,51,-1,-1,540.7,278.2,28.4,20.9
11813,51,-1,-1,539.6,277.7,27.7,21.3
11814,51,-1,-1,538.4,278.8,26.0,20.0
11815,51,-1,-1,537.6,279.2,28.2,20.4
11816,51,-1,-1,536.1,280.7,25.9,18.6
11817,51,-1,-1,536.3,279.9,26.3,19.5
11818,51,-1,-1,534.7,279.4,27.6,20.1
11819,51,-1,-1,533.2,278.9,28.9,20.6
11820,51,-1,-1,531.6,278.4,30.2,21.2
11821,51,-1,-1,530.0,277.9,31.5,21.8
11822,51,-1,-1,528.5,277.4,32.8,22.3
11823,51,-1,-1,526.9,276.9,34.1,22.9
11824,51,-1,-1,525.9,277.7,31.7,22.0
11825,51,-1,-1,524.5,277.5,32.1,22.2
11826,51,-1,-1,523.2,277.4,32.6,22.4
11827,51,-1,-1,521.8,277.2,33.0,22.6
11828,51,-1,-1,520.4,277.0,33.4,22.8
11829,51,-1,-1,518.4,275.3,34.4,24.5
11830,51,-1,-1,516.5,273.6,35.5,26.1
11831,51,-1,-1,513.9,274.6,36.0,25.1
11832,51,-1,-1,510.0,273.7,35.6,25.3
11833,51,-1,-1,506.2,272.8,35.2,25.5
11834,51,-1,-1,502.3,271.9,34.9,25.6
11835,51,-1,-1,498.4,271.1,34.5,25.8
11836,51,-1,-1,494.6,270.2,34.1,26.0
11837,51,-1,-1,490.7,269.3,33.7,26.2
11838,51,-1,-1,486.8,268.4,33.3,26.4
11839,51,-1,-1,483.0,267.5,33.0,26.5
11840,51,-1,-1,479.1,266.6,32.6,26.7
11841,51,-1,-1,475.2,265.7,32.2,26.9
11842,51,-1,-1,471.4,264.8,31.8,27.1
11843,51,-1,-1,467.5,264.0,31.4,27.3
11844,51,-1,-1,463.6,263.1,31.1,27.4
11845,51,-1,-1,459.8,262.2,30.7,27.6
11846,51,-1,-1,455.9,261.3,30.3,27.8
11847,51,-1,-1,451.0,260.1,30.3,27.6
11848,51,-1,-1,446.1,259.0,30.4,27.4
11849,51,-1,-1,441.2,257.8,30.4,27.2
11850,51,-1,-1,436.2,256.6,30.5,26.9
11851,51,-1,-1,431.3,255.5,30.5,26.7
11852,51,-1,-1,426.4,254.3,30.6,26.5
11853,51,-1,-1,421.5,253.1,30.6,26.3
11854,51,-1,-1,416.6,252.0,30.6,26.1
11855,51,-1,-1,411.7,250.8,30.7,25.9
11856,51,-1,-1,406.8,249.6,30.7,25.7
11857,51,-1,-1,401.8,248.5,30.8,25.4
11858,51,-1,-1,396.9,247.3,30.8,25.2
11859,51,-1,-1,392.0,246.1,30.9,25.0
11860,51,-1,-1,387.1,245.0,30.9,24.8
11861,51,-1,-1,382.2,243.8,30.9,24.6
11862,51,-1,-1,377.3,242.6,31.0,24.4
11863,51,-1,-1,372.4,241.4,31.0,24.2
11864,51,-1,-1,367.4,240.3,31.1,23.9
11865,51,-1,-1,362.5,239.1,31.1,23.7
11866,51,-1,-1,357.6,237.9,31.2,23.5
11867,51,-1,-1,352.7,236.8,31.2,23.3
11868,51,-1,-1,347.8,235.6,31.2,23.1
11869,51,-1,-1,342.9,234.4,31.3,22.9
11870,51,-1,-1,338.0,233.3,31.3,22.7
11871,51,-1,-1,333.0,232.1,31.4,22.4
11872,51,-1,-1,328.1,230.9,31.4,22.2
11873,51,-1,-1,323.2,229.8,31.5,22.0
11874,51,-1,-1,318.3,228.6,31.5,21.8
11875,51,-1,-1,315.9,227.1,33.0,22.3
11876,51,-1,-1,314.0,226.1,32.4,22.2
11877,51,-1,-1,312.2,225.1,31.7,22.1
11878,51,-1,-1,310.4,224.2,31.0,22.0
11879,51,-1,-1,308.5,223.2,30.4,21.9
11880,51,-1,-1,306.6,222.2,29.8,21.8
11881,51,-1,-1,304.8,221.2,29.1,21.7
11882,51,-1,-1,302.2,220.9,29.7,21.0
11883,51,-1,-1,304.9,221.6,24.5,19.8
11884,51,-1,-1,300.3,221.6,27.2,18.7
11885,51,-1,-1,299.9,219.4,25.5,20.2
11886,51,-1,-1,298.7,220.5,25.6,18.5
11887,51,-1,-1,299.4,220.8,23.6,17.1
11888,51,-1,-1,297.8,218.9,24.0,18.1
11889,51,-1,-1,296.7,219.1,23.7,17.5
11890,51,-1,-1,295.9,218.2,22.2,17.8
11891,51,-1,-1,294.1,216.9,22.2,17.6
11892,51,-1,-1,293.5,215.9,20.7,17.5
11893,51,-1,-1,292.2,214.6,21.0,18.5
11894,51,-1,-1,291.4,214.0,20.6,18.4
11895,51,-1,-1,292.2,212.8,19.1,18.3
11896,51,-1,-1,290.7,212.8,19.1,17.2
11897,51,-1,-1,288.1,213.5,19.3,15.3
11898,51,-1,-1,288.5,214.6,17.5,14.3
11899,51,-1,-1,287.7,214.7,18.1,13.9
11900,51,-1,-1,285.3,213.8,18.3,14.6
11901,51,-1,-1,285.9,212.7,17.3,15.3
11902,51,-1,-1,284.7,211.7,16.3,15.0
11903,51,-1,-1,284.5,211.9,16.1,13.7
11904,51,-1,-1,283.6,211.5,16.6,14.4
11905,51,-1,-1,283.5,211.3,15.1,14.4
11906,51,-1,-1,282.7,212.2,15.3,12.9
11907,51,-1,-1,280.7,211.8,14.0,11.8
11908,51,-1,-1,280.9,210.7,14.5,13.0
11909,51,-1,-1,280.8,211.1,14.0,12.1
11910,51,-1,-1,279.6,210.1,13.7,12.9
11911,51,-1,-1,279.0,210.1,13.6,12.7
11912,51,-1,-1,279.7,209.4,12.1,12.5
11913,51,-1,-1,279.6,211.6,11.0,9.9
11914,51,-1,-1,278.9,210.5,11.1,10.5
11915,51,-1,-1,278.0,210.8,11.2,10.3
11916,51,-1,-1,277.1,211.0,11.4,10.1
11917,51,-1,-1,276.1,210.2,10.9,9.8
11918,51,-1,-1,275.4,209.3,11.1,10.0
11919,51,-1,-1,275.0,209.4,11.0,9.2
11920,51,-1,-1,274.0,209.1,12.1,9.9
