frame_number,track_id,class_id,score,x_topleft,y_topleft,width,height
11645,48,-1,-1,553.4,287.8,13.3,11.9
11646,48,-1,-1,551.9,288.0,13.6,11.9
11647,48,-1,-1,548.4,289.3,15.7,11.0
11648,48,-1,-1,547.5,289.4,15.2,11.1
11649,48,-1,-1,544.0,287.0,16.4,12.0
11650,48,-1,-1,542.5,284.1,15.5,14.4
11651,48,-1,-1,541.0,288.7,14.2,12.3
11652,48,-1,-1,538.1,283.2,17.4,18.6
11653,48,-1,-1,532.2,278.4,21.3,21.3
11654,48,-1,-1,529.5,276.8,21.6,21.9
11655,48,-1,-1,532.2,285.1,17.4,15.3
11656,48,-1,-1,530.5,283.3,18.3,18.1
11657,48,-1,-1,530.3,285.5,17.2,16.1
11658,48,-1,-1,528.1,285.3,18.9,16.4
11659,48,-1,-1,525.8,283.8,19.0,17.3
11660,48,-1,-1,523.9,286.6,18.9,13.6
11661,48,-1,-1,522.7,285.1,18.2,16.3
11662,48,-1,-1,518.0,285.2,22.5,17.3
11663,48,-1,-1,518.8,282.9,20.1,19.3
11664,48,-1,-1,517.2,282.5,20.3,18.4
11665,48,-1,-1,514.3,282.7,22.2,17.9
11666,48,-1,-1,512.9,286.6,20.8,15.8
11667,48,-1,-1,511.3,285.5,22.7,17.1
11668,48,-1,-1,510.5,285.7,21.4,16.0
11669,48,-1,-1,509.9,280.9,22.2,20.8
11670,48,-1,-1,507.9,285.1,22.7,16.6
11671,48,-1,-1,507.8,284.1,22.1,16.9
11672,48,-1,-1,506.5,283.5,22.4,18.3
11673,48,-1,-1,505.4,284.2,23.5,18.1
11674,48,-1,-1,504.9,284.9,23.8,17.2
11675,48,-1,-1,502.1,280.6,26.1,20.1
11676,48,-1,-1,501.7,281.3,26.6,19.4
11677,48,-1,-1,503.0,284.1,24.3,17.7
11678,48,-1,-1,500.8,278.9,26.6,23.1
11679,48,-1,-1,502.7,278.7,24.7,23.1
11680,48,-1,-1,503.9,282.2,23.9,19.4
11681,48,-1,-1,500.0,276.2,27.1,24.7
11682,48,-1,-1,503.5,277.0,24.2,24.1
11683,48,-1,-1,501.2,275.0,24.8,26.6
11684,48,-1,-1,501.5,274.4,22.1,27.8
11685,48,-1,-1,501.5,275.8,25.5,26.0
11686,48,-1,-1,501.0,275.3,25.7,25.0
11687,48,-1,-1,498.3,272.6,27.4,28.1
11688,48,-1,-1,499.4,274.4,26.0,28.3
